task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	r2_energy	r2_config	r2_reward	r2_rate	r2_avgrate	r2_rollrate	r3_energy	r3_config	r3_reward	r3_rate	r3_avgrate	r3_rollrate	r4_energy	r4_config	r4_reward	r4_rate	r4_avgrate	r4_rollrate	r5_energy	r5_config	r5_reward	r5_rate	r5_avgrate	r5_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
99	101.96758983576001	7	5240.352371767675	101.96758983576001	52.403523717676755	60.81278427898981	36.54083959728	6	5106.79061842278	36.54083959728	51.0679061842278	59.468882081772186	116.07104356083599	1	6154.665235659165	116.07104356083599	61.54665235659165	63.57005230623499	43.72249563042	2	4962.572382832782	43.72249563042	49.62572382832782	64.037842365841	87.14064735909001	8	7780.342191665214	87.14064735909001	77.80342191665214	69.11793958136681	77.58849554639998	6	4690.653702283454	77.58849554639998	46.906537022834534	72.36931846668179	0	1	1	0	0	0	2	1	1	0	0	0
100	47.15683307148001	7	5287.509204839155	47.15683307148001	52.35157628553619	71.30487341953861	39.68086133551999	6	5146.4714797583	39.68086133551999	50.955163165923764	69.3931035449754	70.54955013396	1	6225.214785793125	70.54955013396	61.63578995834777	67.5955412360786	31.418047920532004	2	4993.990430753314	31.418047920532004	49.445449809438756	65.18364039912781	94.450353926474	8	7874.792545591688	94.450353926474	77.96824302566029	64.43191680819919	31.742569780479997	6	4722.396272063934	31.742569780479997	46.75639873330628	63.952089826519206	0	1	1	0	0	0	2	1	1	0	0	0
101	32.58344703042	7	5320.092651869575	32.58344703042	52.15777109676054	55.603330173477595	36.262321029795	6	5182.733800788095	36.262321029795	50.81111569400093	54.85731271341509	102.155468977884	1	6327.370254771009	102.155468977884	62.033041713441264	56.35879487529449	45.017557199664	2	5039.0079879529785	45.017557199664	49.40203909757822	53.1017010406209	98.236128720483	8	7973.0286743121715	98.236128720483	78.16694778737423	58.20963060552119	79.34146437770399	6	4801.737736441638	79.34146437770399	47.07586016119253	62.17569090973959	0	1	1	0	0	0	2	1	1	0	0	0
102	41.439645042048	7	5361.532296911623	41.439645042048	52.0537116205012	59.26470040054839	39.268892844264	6	5222.002693632359	39.268892844264	50.69905527798407	60.04978489292159	42.66917458689599	1	6370.039429357905	42.66917458689599	61.84504300347481	54.87166695896379	61.140918882079994	2	5100.148906835058	61.140918882079994	49.516008804223866	57.81150186912379	104.121574457316	8	8077.150248769487	104.121574457316	78.41893445407268	64.9653146118134	31.587346194239995	6	4833.325082635878	31.587346194239995	46.92548623918328	64.49781712825789	0	1	1	0	0	0	2	1	1	0	0	0
103	94.036053573	7	5455.568350484623	94.036053573	52.457387985429065	63.6858755877695	50.529476855898004	6	5272.532170488257	50.529476855898004	50.69742471623324	64.2370675533929	42.516147495695996	1	6412.5555768536005	42.516147495695996	61.65918823897693	58.66506943091421	31.389694677982003	2	5131.538601513041	31.389694677982003	49.341717322240775	53.869892460942005	82.83999889526399	8	8159.990247664751	82.83999889526399	78.46144468908415	58.0099278462636	31.798688782968	6	4865.123771418846	31.798688782968	46.78003626364276	57.26290744013401	0	1	1	0	0	0	2	1	1	0	0	0
104	99.268897911612	7	5554.837248396235	99.268897911612	52.90321188948795	62.9228797726056	40.138605048387	6	5312.670775536644	40.138605048387	50.59686452892042	60.822648389236306	41.505942987599994	1	6454.061519841201	41.505942987599994	61.4672525699162	54.561085242264696	31.934156552063993	2	5163.472758065104	31.934156552063993	49.17593102919147	54.595766278047094	83.96142238639999	8	8243.95167005115	83.96142238639999	78.51382542905857	53.5883031593871	34.78519561107599	6	4899.908967029923	34.78519561107599	46.66579968599926	52.01387503490489	0	1	1	0	0	0	2	1	1	0	0	0
105	71.027635672448	7	5625.864884068683	71.027635672448	53.07419701951588	54.8650238525801	93.205867663263	6	5405.876643199907	93.205867663263	50.9988362566029	61.046641151108204	104.59568990645998	1	6558.657209747661	104.59568990645998	61.87412462026095	63.222210252227796	35.034755391480005	2	5198.507513456584	35.034755391480005	49.042523711854564	63.54581691307899	85.498973565876	8	8329.450643617027	85.498973565876	78.57972305299081	62.16882447850539	45.108031619448006	6	4945.016998649371	45.108031619448006	46.65110376084312	62.665767135611496	0	1	1	0	0	0	2	1	1	0	0	0
106	31.89929432326	7	5657.764178391943	31.89929432326	52.876300732634974	61.70510226917751	89.10208967039998	6	5494.978732870308	89.10208967039998	51.35494142869447	67.4218955810111	51.980550260049995	1	6610.637760007711	51.980550260049995	61.78166130848328	64.2238083683761	40.618747056337995	2	5239.126260512922	40.618747056337995	48.963796827223575	64.80716351290229	87.08990353128002	8	8416.540547148306	87.08990353128002	78.65925744998417	66.4133902987855	31.965405589223995	6	4976.982404238595	31.965405589223995	46.513854245220514	60.2893440913816	0	1	1	0	0	0	2	1	1	0	0	0
107	33.56951395429	7	5691.333692346233	33.56951395429	52.697534188391046	53.1867264961646	79.95901655807998	6	5574.937749428388	79.95901655807998	51.61979397618878	57.6791526128246	38.219003258527	1	6648.856763266238	38.219003258527	61.56348854876146	52.9511555820897	32.895469698738	2	5272.02173021166	32.895469698738	48.81501602047833	51.729899390018694	97.668466710516	8	8514.209013858823	97.668466710516	78.83526864684096	58.3068166287443	31.853257182647994	6	5008.8356614212435	31.853257182647994	46.37810797612263	52.5819333799691	0	1	1	0	0	0	2	1	1	0	0	0
108	35.833602374117994	7	5727.167294720351	35.833602374117994	52.5428192176179	50.9672385913759	62.82117063936	6	5637.7589200677485	62.82117063936	51.72255889970411	53.187480949678104	91.29439294727	1	6740.151156213508	91.29439294727	61.83624913957347	53.6079298912771	31.672817605358	2	5303.694547817018	31.672817605358	48.65774814511026	53.5786710928905	85.027811154624	8	8599.236825013446	85.027811154624	78.89208096342611	58.72450081292389	31.908791957579997	6	5040.744453378824	31.908791957579997	46.24536195760389	53.919478352873895	0	1	1	0	0	0	2	1	1	0	0	0
109	43.161270061338	7	5770.328564781688	43.161270061338	52.45753240710626	54.413705033155	36.767632469759995	6	5674.526552537509	36.767632469759995	51.586605023068266	54.80092131025718	38.635891791404	1	6778.787048004912	38.635891791404	61.62533680004466	48.897663818346	32.167152075105	2	5335.861699892123	32.167152075105	48.50783363538294	48.929053307591694	83.105184494358	8	8682.342009507804	83.105184494358	78.9303819046164	53.656211519615695	34.34654067235199	6	5075.090994051176	34.34654067235199	46.13719085501069	50.80874852291489	0	1	1	0	0	0	2	1	1	0	0	0
110	42.796598726259994	7	5813.125163507948	42.796598726259994	52.370496968540074	45.9589691008139	38.01229067519999	6	5712.538843212709	38.01229067519999	51.4643139028172	46.5929164077981	50.95969313877	1	6829.746741143682	50.95969313877	61.52924992021335	43.186104606212695	31.70531769652	2	5367.5670175886435	31.70531769652	48.356459617915704	43.165757180106695	89.80531446369602	8	8772.1473239715	89.80531446369602	79.02835427001351	47.83016162034251	39.448888520832	6	5114.539882572008	39.448888520832	46.0769358790271	48.098287225449695	0	1	1	0	0	0	2	1	1	0	0	0
111	35.996075057952	7	5849.1212385659	35.996075057952	52.224296772909824	47.834305552104496	36.2292627648	6	5748.76810597751	36.2292627648	51.32828666051348	48.24051662107399	48.139071638788	1	6877.88581278247	48.139071638788	61.40969475698633	44.743905335517	50.620423390042	2	5418.187440978685	50.620423390042	48.37667358016683	46.371293607286006	89.66008917876002	8	8861.80741315026	89.66008917876002	79.1232804745559	51.057642652535996	35.469285801839995	6	5150.009168373847	35.469285801839995	45.98222471762364	50.8033421652	0	1	1	0	0	0	2	1	1	0	0	0
112	45.21137514729599	7	5894.332613713196	45.21137514729599	52.162235519585806	50.228510366052596	37.632984615926	6	5786.401090593436	37.632984615926	51.20708929728704	50.82127705799321	40.599776984315994	1	6918.485589766786	40.599776984315994	61.22553619262642	45.9007233100552	50.75350597671901	2	5468.940946955404	50.75350597671901	48.39770749518056	47.031185055643896	99.51657802752	8	8961.32399117778	99.51657802752	79.30375213431664	53.38323535260069	51.26227152710399	6	5201.271439900951	51.26227152710399	46.02895079558364	54.8865362288311	0	1	1	0	0	0	2	1	1	0	0	0
113	37.883568670319995	7	5932.216182383516	37.883568670319995	52.03698405599575	53.860985931984295	36.540305115299994	6	5822.941395708735	36.540305115299994	51.07843329569066	52.4529741045101	84.57973150322398	1	7003.06532127001	84.57973150322398	61.430397555000084	51.9449383369565	95.35526528285001	2	5564.296212238254	95.35526528285001	48.80961589682679	57.93353628505749	88.10692458048001	8	9049.43091575826	88.10692458048001	79.38097294524789	62.22309122837589	51.01520292576	6	5252.286642826711	51.01520292576	46.07268984935711	63.56131305935931	0	1	1	0	0	0	2	1	1	0	0	0
114	50.829130910687994	7	5983.045313294204	50.829130910687994	52.02648098516699	64.5842484519965	49.65083184032999	6	5872.592227549066	49.65083184032999	51.06601936999188	64.4739810383576	50.63771064128401	1	7053.703031911294	50.63771064128401	61.33654810357647	59.586094299733986	34.076663912676	2	5598.37287615093	34.076663912676	48.681503270877656	57.8675335382912	84.89737436736002	8	9134.328290125619	84.89737436736002	79.42894165326625	62.568914107995205	50.21766403238	6	5302.50430685909	50.21766403238	46.108733103122525	63.93664999970319	0	1	1	0	0	0	2	1	1	0	0	0
115	60.095695212087996	7	6043.141008506292	60.095695212087996	52.09604317677837	61.48824637058961	51.441320669759996	6	5924.033548218826	51.441320669759996	51.06925472602436	57.0968519092806	56.13526271191	1	7109.838294623204	56.13526271191	61.29170943640693	53.8996857224236	31.121841920714996	2	5629.494718071645	31.121841920714996	48.53012687992798	51.9103496219191	85.501409594272	8	9219.82969971989	85.501409594272	79.48129051482664	55.377577490277496	32.472956926787	6	5334.977263785878	32.472956926787	45.99118330849895	53.6597899989232	0	1	1	0	0	0	2	1	1	0	0	0
116	65.89477803389	7	6109.035786540182	65.89477803389	52.21398108154002	55.185496738183794	77.63854942904202	6	6001.672097647867	77.63854942904202	51.29634271493904	59.54168528982039	58.617997944839985	1	7168.456292568044	58.617997944839985	61.26885720143627	56.9137476475684	32.387400572645994	2	5661.882118644291	32.387400572645994	48.39215486020762	55.130721301594996	90.99714134139398	8	9310.826841061284	90.99714134139398	79.57971659026738	58.2208659145256	32.826446257423	6	5367.803710043301	32.826446257423	45.87866418840429	56.3593784732919	0	1	1	0	0	0	2	1	1	0	0	0
117	50.25767349889	7	6159.293460039072	50.25767349889	52.19740220372095	55.77161955198991	58.088555996855995	6	6059.760653644723	58.088555996855995	51.353903844446805	58.468290959604005	61.916373509424005	1	7230.372666077468	61.916373509424005	61.27434462777516	56.1097873511192	31.159690553061	2	5693.041809197352	31.159690553061	48.246117027096204	55.978460713746585	101.062819849306	8	9411.88966091059	101.062819849306	79.76177678737788	59.4952648952882	32.608086413902996	6	5400.411796457204	32.608086413902996	45.76620166489156	54.9922185937743	0	1	1	0	0	0	2	1	1	0	0	0
118	35.138744070647995	7	6194.432204109719	35.138744070647995	52.05405213537579	52.6442932063551	40.280162681304006	6	6100.040816326027	40.280162681304006	51.26084719601703	53.433569417220895	89.87988571907398	1	7320.252551796542	89.87988571907398	61.514727326021365	53.32184385498889	34.006195911744	2	5727.048005109096	34.006195911744	48.12645382444619	53.439818820420996	100.799232231376	8	9512.688893141967	100.799232231376	79.93856212724342	58.4939746936696	35.500448323600004	6	5435.912244780804	35.500448323600004	45.679934830090794	56.235163926344	0	1	1	0	0	0	2	1	1	0	0	0
119	31.832075241351994	7	6226.264279351071	31.832075241351994	51.88553566125893	53.22673409953679	96.81076161993602	6	6196.851577945963	96.81076161993602	51.64042981621636	59.7918412062243	54.463787481554995	1	7374.716339278098	54.463787481554995	61.45596949398415	55.13193796944919	31.621380496649998	2	5758.669385605746	31.621380496649998	47.988911546714554	55.033267377723895	109.79916368060599	8	9622.488056822573	109.79916368060599	80.18740047352144	62.4993093387197	32.06117115532499	6	5467.973415936129	32.06117115532499	45.56644513280107	61.677410186121804	0	1	1	0	0	0	2	1	1	0	0	0
120	32.631754458813994	7	6258.896033809885	32.631754458813994	51.72641350256103	55.95259706009581	77.799812293504	6	6274.651390239467	77.799812293504	51.856623059830305	60.3319586982718	42.1822898892	1	7416.898629167297	42.1822898892	61.29668288568014	54.470264464054196	32.019754845624	2	5790.689140451371	32.019754845624	47.85693504505265	54.12219511625659	99.0713681037	8	9721.559424926272	99.0713681037	80.34346632170472	60.8461244024914	31.779078467399994	6	5499.7524944035285	31.779078467399994	45.45249995374817	54.3429560872378	0	1	1	0	0	0	2	1	1	0	0	0
121	31.967852512407998	7	6290.863886322293	31.967852512407998	51.56445808460896	52.09336259032309	36.170789854275995	6	6310.822180093744	36.170789854275995	51.72805065650609	52.54830352608569	82.85286748182	1	7499.751496649117	82.85286748182	61.473372923353416	49.8536739062071	31.67500207788	2	5822.364142529251	31.67500207788	47.72429625023976	49.815056998462595	91.21229855712	8	9812.771723483393	91.21229855712	80.43255511051962	55.673111408293195	31.731640902719995	6	5531.484135306248	31.731640902719995	45.34003389595286	51.066294269214794	0	1	1	0	0	0	2	1	1	0	0	0
122	79.69811830302399	7	6370.562004625317	79.69811830302399	51.793187029474126	54.817877110597195	80.77399200948	6	6391.596172103224	80.77399200948	51.96419652116442	59.69330082698279	41.287496924327996	1	7541.038993573445	41.287496924327996	61.30926011035321	53.91491370904559	31.462580623403998	2	5853.826723152655	31.462580623403998	47.59208718010289	53.88326392464601	89.24175114254699	8	9902.01347462594	89.24175114254699	80.5041745904548	59.6106537876599	124.97731260746399	6	5656.461447913713	124.97731260746399	45.98749144645295	68.4913060629787	0	1	1	0	0	0	2	1	1	0	0	0
123	39.062520006944006	7	6409.6245246322615	39.062520006944006	51.690520359937594	64.1122713154911	42.758420699904	6	6434.354592803127	42.758420699904	51.889956393573605	65.22061317769351	42.696792625242	1	7583.735786198687	42.696792625242	61.15915956611844	60.369062584505706	39.15473436063	2	5892.981457513285	39.15473436063	47.52404401220391	61.1113719302967	84.68678366968	8	9986.70025829562	84.68678366968	80.53790530883563	61.6102384669623	111.38411674288798	6	5767.845564656601	111.38411674288798	46.51488358594033	64.6712509403031	0	1	1	0	0	0	2	1	1	0	0	0
124	105.60354987664999	7	6515.228074508911	105.60354987664999	52.121824596071285	71.1028562355353	40.322867546444	6	6474.677460349571	40.322867546444	51.79741968279657	71.98888492783931	42.269052145593	1	7626.00483834428	42.269052145593	61.00803870675424	67.29161502814392	48.60099966792	2	5941.582457181205	48.60099966792	47.53265965744964	59.6539837341895	85.58072125633599	8	10072.280979551955	85.58072125633599	80.57824783641564	64.3058038591287	109.589156230428	6	5877.434720887029	109.589156230428	47.01947776709623	70.9888774121811	0	1	1	0	0	0	2	1	1	0	0	0
