task	r0_energy	r0_config	r0_reward	r0_rate	r1_energy	r1_config	r1_reward	r1_rate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
14	41.741549010525	2	1093.8623109161388	14.952196660486564	37.055326921007996	1	945.7856189475721	13.273549941853611	0	1	1	0	0	0	0	0	0	0	0	0
15	38.667765426749995	2	1132.5300763428888	13.851139854358205	35.550341270994	1	981.335960218566	12.734450604535162	0	1	1	0	0	0	0	0	0	0	0	0
16	40.393283114249996	0	1172.9233594571388	14.469235742417911	36.283172072861994	1	1017.6191322914281	12.996957160428178	1	1	0	0	0	0	0	0	0	0	0	0
17	53.945143110375	2	1226.8685025675138	19.32363335297015	78.394758160389	2	1096.0138904518171	28.081704415661736	0	0	2	0	0	0	0	0	0	0	0	0
18	37.434008842208	2	1264.3025114097218	13.409197197208837	76.21519851237599	2	1172.2290889641931	27.30096663129887	0	0	2	0	0	0	0	0	0	0	0	0
19	38.2868294868	2	1302.5893408965217	13.714685189301493	38.247406919865	2	1210.476495884058	13.700563672787462	0	0	2	0	0	0	0	0	0	0	0	0
20	68.62774223843199	2	1371.2170831349536	24.583071846602508	51.716200534547994	2	1262.1926964186061	18.525206161629132	0	0	2	0	0	0	0	0	0	0	0	0
21	42.068656091967995	2	1413.2857392269216	15.069369346376595	56.86298979459	2	1319.0556862131962	20.36883216522627	0	0	2	0	0	0	0	0	0	0	0	0
22	94.25513574455599	2	1507.5408749714775	33.76303369954245	57.6977946664	2	1376.7534808795963	20.667866746173132	0	0	2	0	0	0	0	0	0	0	0	0
23	61.55436905918	2	1569.0952440306576	22.049326230154026	35.587743586886	2	1412.3412244664823	12.747848449033793	0	0	2	0	0	0	0	0	0	0	0	0
24	60.85345366819201	2	1629.9486976988496	21.798252060247883	35.658351804582004	2	1447.9995762710644	12.773140944924897	0	0	2	0	0	0	0	0	0	0	0	0
25	85.75830997870801	2	1715.7070076775576	30.719394619238688	36.93256503903999	2	1484.9321413101043	13.229575536372536	0	0	2	0	0	0	0	0	0	0	0	0
26	37.431682740028	0	37.431682740028	13.408363966577197	66.20960276430499	2	1551.1417440744092	23.716872631989848	1	0	1	0	0	0	0	0	0	0	0	0
27	36.67587087101	0	74.107553611038	13.137625386630447	39.874682492535	2	1591.0164265669441	14.283468355534925	1	0	1	0	0	0	0	0	0	0	0	0
28	39.98315574134	1	114.090709352378	14.322324444659106	37.72816197727499	2	1628.7445885442191	13.51456548439701	0	1	1	0	0	0	0	0	0	0	0	0
29	46.798224714519996	1	160.888934066898	16.763543181320596	36.67467824856	2	1665.4192667927791	13.137198178588656	0	1	1	0	0	0	0	0	0	0	0	0
30	37.68620379173999	2	198.575137858638	13.499535686593427	44.739292161795	3	1710.1585589545741	16.026015102732536	0	0	1	1	0	0	0	0	0	0	0	0
31	41.772124325289994	2	240.34726218392797	14.963149012044173	67.8423547615	0	67.8423547615	24.301739019044778	1	0	1	0	0	0	0	0	0	0	0	0
32	54.230891356709996	3	294.57815354063797	19.425990933746863	39.88330131078	0	107.72565607228	14.286555693413728	1	0	0	1	0	0	0	0	0	0	0	0
33	39.710529680365994	3	334.28868322100396	14.224667348190803	68.074473318075	1	175.80012939035498	24.38488596468358	0	1	0	1	0	0	0	0	0	0	0	0
34	51.780287193957	4	386.068970414961	18.54816257693982	68.45390008541999	1	244.25402947577498	24.520800030598206	0	1	0	0	1	0	0	0	0	0	0	0
35	45.018681174164996	4	431.087651589126	16.12609474895463	53.07093625049999	2	297.32496572627497	19.01048462704477	0	0	1	0	1	0	0	0	0	0	0	0
36	72.77105147977	4	503.858703068896	26.067242321111642	41.44040130384	2	338.765367030115	14.844322855106867	0	0	1	0	1	0	0	0	0	0	0	0
37	72.99730955426999	4	576.856012623166	26.148289989589248	37.338837517799995	3	376.104204547915	13.37510597652537	0	0	0	1	1	0	0	0	0	0	0	0
38	71.629598678829	4	648.4856113019949	25.65836370584919	69.2328995631	3	445.33710411101504	24.79984461961791	0	0	0	1	1	0	0	0	0	0	0	0
39	63.262992279956	2	711.748603581951	22.661370368939462	72.93592885895998	4	518.273032969975	26.126302874851334	0	0	1	0	1	0	0	0	0	0	0	0
40	69.56067997833601	2	781.309283560287	24.91725849970245	93.508323502326	4	611.781356472301	33.49551886650483	0	0	1	0	1	0	0	0	0	0	0	0
41	51.837713295696005	2	833.1469968559829	18.568733120846332	49.16974265387999	2	660.951099126181	17.61304214467343	0	0	2	0	0	0	0	0	0	0	0	0
42	56.57001241164	2	889.717009267623	20.263885042975524	49.003599651048006	2	709.954698777229	17.553528233211228	0	0	2	0	0	0	0	0	0	0	0	0
43	84.358570297408	2	974.0755795650309	30.217995330414805	132.82037823012203	2	842.7750770073511	47.57744891825267	0	0	2	0	0	0	0	0	0	0	0	0
44	56.507802863512	2	1030.583382428543	20.24160102573564	68.60646127913	2	911.3815382864811	24.57544881640478	0	0	2	0	0	0	0	0	0	0	0	0
45	37.333759610159994	2	1067.917142038703	13.373287024534923	66.20369942413099	2	977.5852377106121	23.71475800267379	0	0	2	0	0	0	0	0	0	0	0	0
46	42.554263788384006	2	1110.4714058270872	15.24331837195845	74.02973226914999	3	1051.614969979762	26.518113051635815	0	0	1	1	0	0	0	0	0	0	0	0
47	43.40981399272	2	1153.8812198198073	15.54978411679522	49.482856884735995	3	1101.097826864498	17.725202466174085	0	0	1	1	0	0	0	0	0	0	0	0
48	69.476045493024	2	1223.3572653128313	24.886941669142924	51.768338585643	3	1152.8661654501411	18.543882478439283	0	0	1	1	0	0	0	0	0	0	0	0
49	46.683979759616	2	1270.0412450724473	16.722619615384836	69.989292364544	3	1222.8554578146852	25.07079129476203	0	0	1	1	0	0	0	0	0	0	0	0
50	69.457833253467	2	1339.4990783259143	24.880417881838927	75.89198841322	3	1298.7474462279051	27.185189879362387	0	0	1	1	0	0	0	0	0	0	0	0
51	37.88956648944901	2	1377.3886448153633	13.572382026071287	36.790249192704	3	1335.5376954206092	13.17859672574472	0	0	1	1	0	0	0	0	0	0	0	0
52	68.73391678211999	2	1446.1225615974831	24.621104518968355	53.374354141472004	2	1388.9120495620812	19.11917163276609	0	0	2	0	0	0	0	0	0	0	0	0
53	55.561113573588	2	1501.6836751710712	19.90248844427033	68.326378726914	3	1457.2384282889952	24.475120737999045	0	0	1	1	0	0	0	0	0	0	0	0
54	37.165477784166	2	1538.849152955237	13.313006967462448	36.12337104908	3	1493.3617993380753	12.939715002655523	0	0	1	1	0	0	0	0	0	0	0	0
55	37.866636371844	2	1576.715789327081	13.564168252600837	67.37960529318201	3	1560.7414046312574	24.135978015468183	0	0	1	1	0	0	0	0	0	0	0	0
56	47.756077779491996	2	1624.471867106573	17.10665472698221	34.36831799177	3	1595.1097226230274	12.31103928063403	0	0	1	1	0	0	0	0	0	0	0	0
57	68.94422725528801	2	1693.416094361861	24.696439613834514	67.48531992647901	2	1662.5950425495064	24.17384594381338	0	0	2	0	0	0	0	0	0	0	0	0
58	41.606886401504994	2	1735.022980763366	14.903959308001786	36.704612303128	3	1699.2996548526344	13.147920825001075	0	0	1	1	0	0	0	0	0	0	0	0
59	38.491695821628	2	1773.5146765849938	13.788070145060775	33.874765887996	2	1733.1744207406305	12.134244497192597	0	0	2	0	0	0	0	0	0	0	0	0
60	53.55369124089599	2	1827.0683678258897	19.183411787783637	59.815451963244	2	1792.9898727038744	21.42643055399785	0	0	2	0	0	0	0	0	0	0	0	0
61	66.49526584976898	2	1893.5636336756586	23.819199707379934	49.165563502632004	2	1842.1554362065065	17.611545135271164	0	0	2	0	0	0	0	0	0	0	0	0
62	84.74632232928398	2	1978.3099560049425	30.356891580639036	49.402951249784	2	1891.5583874562906	17.696579552161435	0	0	2	0	0	0	0	0	0	0	0	0
63	56.700369436635	2	2035.0103254415774	20.310580096705074	82.376013268692	2	1973.9344007249827	29.50782564848669	0	0	2	0	0	0	0	0	0	0	0	0
64	38.071637587279994	2	2073.0819630288574	13.637601523801791	66.224461088896	2	2040.1588618138787	23.722195016917972	0	0	2	0	0	0	0	0	0	0	0	0
65	38.731037835456	2	2111.8130008643134	13.873804597775282	66.934898418949	2	2107.0937602328277	23.9766800306683	0	0	2	0	0	0	0	0	0	0	0	0
66	38.244425345526	2	2150.0574262098394	13.699495646158566	38.810118685338	2	2145.9038789181654	13.902132066389731	0	0	2	0	0	0	0	0	0	0	0	0
67	72.03412937378	2	2222.0915555836195	25.803270223443583	40.21459643401201	2	2186.1184753521775	14.405228573377435	0	0	2	0	0	0	0	0	0	0	0	0
68	53.696259948513	2	2275.7878155321328	19.234481175586748	34.513339906694	2	2220.6318152588715	12.362987429263523	0	0	2	0	0	0	0	0	0	0	0	0
69	44.706103491624	2	2320.493919023757	16.014126623865316	101.592705907368	4	2322.2245211662394	36.391417041445244	0	0	1	0	1	0	0	0	0	0	0	0
70	41.569965932799995	2	2362.063884956557	14.890734065480595	66.46299620650201	2	2388.6875173727412	23.807640432179824	0	0	2	0	0	0	0	0	0	0	0	0
71	74.127010145559	2	2436.190895102116	26.552958858110685	59.054741669448006	2	2447.7422590421893	21.153937314429136	0	0	2	0	0	0	0	0	0	0	0	0
72	46.422852818958	2	2482.613747921074	16.629081606790926	31.503260535708	2	2479.245519577897	11.284750042641672	0	0	2	0	0	0	0	0	0	0	0	0
73	51.919716692844	2	2534.5334646139177	18.59810747206352	31.634719774715997	2	2510.880239352613	11.331839919301252	0	0	2	0	0	0	0	0	0	0	0	0
74	42.409779800157004	2	2576.943244414075	15.191562913489074	63.96005929335001	0	63.96005929335001	22.91106601552836	1	0	1	0	0	0	0	0	0	0	0	0
75	44.04490798323	2	2620.988152397305	15.777280471604772	32.047652846664	0	96.00771214001401	11.479756243581136	1	0	1	0	0	0	0	0	0	0	0	0
76	66.98644485779398	2	2687.974597255099	23.995144426672475	65.02481023402801	1	161.032522374042	23.29246933756227	0	1	1	0	0	0	0	0	0	0	0	0
77	68.5543859595	0	2756.528983214599	24.556794970567157	31.57598034087	1	192.608502714912	11.310798928072836	1	1	0	0	0	0	0	0	0	0	0	0
78	67.97141680387499	2	2824.500400018474	24.34797019840298	128.230589885256	2	320.839092600168	45.93334563053946	0	0	2	0	0	0	0	0	0	0	0	0
79	88.527637778853	2	2913.028037797327	31.711392637201076	82.550749718848	2	403.389842319016	29.570417809736597	0	0	2	0	0	0	0	0	0	0	0	0
80	50.792240920575004	2	2963.820278717902	18.19423555363881	115.04857243453598	3	518.438414753552	41.21142893177408	0	0	1	1	0	0	0	0	0	0	0	0
81	50.774512725684	2	3014.594791443586	18.187885155468894	105.18961710358799	3	623.6280318571401	37.67986284307629	0	0	1	1	0	0	0	0	0	0	0	0
82	42.50177339179199	2	3057.096564835378	15.224515841835935	47.63348914645999	4	671.2615210036	17.06274238082149	0	0	1	0	1	0	0	0	0	0	0	0
83	73.58299402752	2	3130.679558862898	26.358087412842984	67.01610118893599	4	738.277622192536	24.005767590066622	0	0	1	0	1	0	0	0	0	0	0	0
84	73.42631359947002	2	3204.105872462368	26.30196308040717	71.45468778938	2	809.732309981916	25.595709058882388	0	0	2	0	0	0	0	0	0	0	0	0
85	49.46206591559999	2	3253.567938377968	17.717754954841787	42.312550592936	2	852.044860574852	15.156734540753192	0	0	2	0	0	0	0	0	0	0	0	0
86	36.8135374659	2	3290.381475843868	13.186938793755225	80.02701729985598	2	932.071877874708	28.666394256664827	0	0	2	0	0	0	0	0	0	0	0	0
87	100.19564144255999	2	3390.577117286428	35.89097603912597	33.51968972503201	2	965.59156759974	12.007053035832362	0	0	2	0	0	0	0	0	0	0	0	0
88	79.8786808614	2	3470.455798147828	28.613258816023883	33.54629119597	2	999.1378587957099	12.016581920944477	0	0	2	0	0	0	0	0	0	0	0	0
89	38.412642127999995	2	3508.8684402758277	13.7597524040597	106.01021433119	4	1105.1480731268998	37.973808118635226	0	0	1	0	1	0	0	0	0	0	0	0
90	31.119803508319993	2	3539.9882437841475	11.14739230148776	34.289475682369996	2	1139.4375488092699	12.282797259356416	0	0	2	0	0	0	0	0	0	0	0	0
91	38.40523507008	2	3578.3934788542274	13.757099129580896	76.85446725764	4	1216.2920160669098	27.529958420647166	0	0	1	0	1	0	0	0	0	0	0	0
92	71.58422804631	2	3649.977706900537	25.642111538976717	129.20981901486402	2	1345.5018350817738	46.284114273981146	0	0	2	0	0	0	0	0	0	0	0	0
93	105.67290778968	2	3755.650614690217	37.852981894810746	72.525548509344	2	1418.0273835911178	25.979300958570988	0	0	2	0	0	0	0	0	0	0	0	0
94	36.638983477851994	2	3792.289598168069	13.124411992066388	71.30321678528999	3	1489.3306003764078	25.541450788760596	0	0	1	1	0	0	0	0	0	0	0	0
95	32.76896384342	2	3825.058562011489	11.7381363021206	31.90130774809199	2	1521.2319081244998	11.427334118719518	0	0	2	0	0	0	0	0	0	0	0	0
96	38.639481422723996	2	3863.698043434213	13.841008270826507	141.654646662984	2	1662.8865547874839	50.741962983755464	0	0	2	0	0	0	0	0	0	0	0	0
97	115.02898125604199	2	3978.727024690255	41.204411196194144	82.271969485686	2	1745.1585242731699	29.470556233678565	0	0	2	0	0	0	0	0	0	0	0	0
98	101.52010678949999	2	4080.247131479755	36.36541138728358	47.1675147021	3	1792.32603897527	16.895826161946268	0	0	1	1	0	0	0	0	0	0	0	0
99	86.64163539292801	0	86.64163539292801	31.035809692989137	82.51912764295201	2	1874.845166618222	29.55909049896789	1	0	1	0	0	0	0	0	0	0	0	0
100	40.984204471938	0	127.62583986486601	14.680909064574806	47.830556902986004	2	1922.675723521208	17.133333815994988	1	0	1	0	0	0	0	0	0	0	0	0
101	41.86258958763	1	169.488429452496	14.995554479151044	38.09268569106	2	1960.7684092122681	13.645141143066267	0	1	1	0	0	0	0	0	0	0	0	0
102	40.600359238824	1	210.08878869132002	14.543412264653377	55.16534193885	2	2015.933751151118	19.76071950048358	0	1	1	0	0	0	0	0	0	0	0	0
103	79.5750100758	2	289.66379876712	28.504481221182086	69.07585146462	2	2085.009602615738	24.743588584341495	0	0	2	0	0	0	0	0	0	0	0	0
104	38.125588747950005	2	327.78938751507	13.65692731269851	64.61339322464	2	2149.622995840378	23.14509608046806	0	0	2	0	0	0	0	0	0	0	0	0
105	69.01729344971999	3	396.80668096479	24.722612579004174	65.21000366439002	0	65.21000366439002	23.35880728276657	1	0	0	1	0	0	0	0	0	0	0	0
106	52.453103428469994	3	449.25978439326	18.789171377362386	63.926495127684014	0	129.13649879207404	22.899043030812184	1	0	0	1	0	0	0	0	0	0	0	0
107	36.5158441005	4	485.77562849376	13.080302364358205	44.67342362005199	1	173.809922412126	16.002420401212653	0	1	0	0	1	0	0	0	0	0	0	0
108	37.992929909699996	4	523.76855840346	13.609407728847762	117.30612158958	1	291.11604400170603	42.02010325596895	0	1	0	0	1	0	0	0	0	0	0	0
109	34.352254929915	3	558.120813333375	12.305285348029253	33.16508355338001	2	324.281127555086	11.880029929568957	0	0	1	1	0	0	0	0	0	0	0	0
110	64.591468029375	0	622.71228136275	23.137242279179098	80.889869805535	2	405.170997360621	28.975475751236416	1	0	1	0	0	0	0	0	0	0	0	0
111	45.27333896400001	0	667.98562032675	16.217315449791048	71.30857287391801	3	476.47957023453904	25.543369387672122	1	0	0	1	0	0	0	0	0	0	0	0
112	46.837627732079994	0	714.82324805883	16.77765769507343	58.214507105370004	3	534.6940773399091	20.852957769087766	1	0	0	1	0	0	0	0	0	0	0	0
113	72.23132515248001	0	787.0545732113101	25.873907517306268	92.41288217766399	4	627.106959517573	33.1031219740886	1	0	0	0	1	0	0	0	0	0	0	0
114	49.395612034182	0	836.4501852454921	17.693950579408476	92.93155271392999	4	720.0385122315031	33.288914404989846	1	0	0	0	1	0	0	0	0	0	0	0
115	103.817675841264	0	940.267861086756	37.18842119687069	91.900798467104	2	811.9393106986071	32.91968900314173	1	0	1	0	0	0	0	0	0	0	0	0
116	48.612276432689995	4	988.8801375194461	17.413352752008354	150.91128383378998	2	962.850594532397	54.057773313596414	0	0	1	0	1	0	0	0	0	0	0	0
