task	r0_energy	r0_config	r0_reward	r0_rate	r1_energy	r1_config	r1_reward	r1_rate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
42	78.684166506024	4	2544.9745226389787	28.18537307678472	76.2710159475	4	2992.4687850958885	27.32096093641791	0	0	0	0	2	0	0	0	0	0	0	0
43	70.51037553667999	4	2615.4848981756586	25.25744795343761	36.716974572599995	3	3029.1857596684886	13.152349100632835	0	0	0	1	1	0	0	0	0	0	0	0
44	67.99306960079201	4	2683.4779677764504	24.355726424164303	82.00660355462401	4	3111.192363223113	29.375499780760837	0	0	0	0	2	0	0	0	0	0	0	0
45	77.180822324543	4	2760.6587901009934	27.64686172819451	39.98800724076601	2	3151.1803704638787	14.324062295199766	0	0	1	0	1	0	0	0	0	0	0	0
46	36.456967094352	0	2797.1157571953454	13.059212093499225	34.782238524048	0	3185.9626089879266	12.459309322047044	2	0	0	0	0	0	0	0	0	0	0	0
47	68.67530145837901	4	2865.7910586537246	24.600107985090986	76.655860511868	4	3262.6184694997946	27.458815705743756	0	0	0	0	2	0	0	0	0	0	0	0
48	72.720332316562	4	2938.5113909702864	26.049074262649068	97.41532819481999	4	3360.033797694615	34.89504293545791	0	0	0	0	2	0	0	0	0	0	0	0
49	41.047414891056	2	2979.5588058613425	14.703551602766328	72.195973183428	4	3432.229770878043	25.861244125407044	0	0	1	0	1	0	0	0	0	0	0	0
50	69.41777491425002	4	3048.9765807755925	24.866068626000004	71.094331886382	3	3503.324102764425	25.466626347360716	0	0	0	1	1	0	0	0	0	0	0	0
51	95.61426917361001	4	3144.5908499492025	34.249887465173735	77.933361412881	4	3581.257464177306	27.91642796879319	0	0	0	0	2	0	0	0	0	0	0	0
52	64.404590165762	4	3208.9954401149644	23.07030095489982	133.36039861149598	4	3714.6178627888016	47.77088905486423	0	0	0	0	2	0	0	0	0	0	0	0
53	68.668535900265	4	3277.6639760152293	24.597684501587462	37.917438340340006	1	3752.5353011291418	13.582365972659106	0	1	0	0	1	0	0	0	0	0	0	0
54	65.70904712021999	4	3343.3730231354493	23.537569117690744	79.10535902517199	4	3831.640660154314	28.336248009016835	0	0	0	0	2	0	0	0	0	0	0	0
55	63.804073609675	0	3407.1770967451243	22.855190546749256	92.78291947014199	4	3924.423579624456	33.235672646021015	1	0	0	0	1	0	0	0	0	0	0	0
56	95.90627412643198	4	3503.0833708715563	34.35448625424429	81.30976700032299	1	4005.733346624779	29.125886686682865	0	1	0	0	1	0	0	0	0	0	0	0
57	81.58599529671498	4	3584.669366168271	29.22483413613671	48.36873830453999	3	4054.102084929319	17.32611521356656	0	0	0	1	1	0	0	0	0	0	0	0
58	86.18954880465999	4	3670.858914972931	30.873868228534924	48.456012622563996	1	4102.558097551883	17.35737765584382	0	1	0	0	1	0	0	0	0	0	0	0
59	101.073545334216	4	3771.932460307147	36.205449074943054	66.899381450461	2	4169.457479002344	23.963957534493492	0	0	1	0	1	0	0	0	0	0	0	0
60	61.653488576988	2	3833.5859488841347	22.08483172907033	70.196254609078	1	4239.6537336114225	25.144927024147343	0	1	1	0	0	0	0	0	0	0	0	0
61	66.6880509603	4	3900.273999844435	23.888257060405973	72.85358672615801	1	4312.5073203375805	26.09680718548944	0	1	0	0	1	0	0	0	0	0	0	0
62	66.197568276	4	3966.4715681204348	23.712561770507463	116.47128064824001	1	4428.978600985821	41.721055754593436	0	1	0	0	1	0	0	0	0	0	0	0
63	66.0918070622	4	4032.563375182635	23.67467715660896	68.33237940016001	1	4497.310980385981	24.477270232893137	0	1	0	0	1	0	0	0	0	0	0	0
64	71.42205614949998	4	4103.985431332135	25.58402011325372	65.38044805788999	1	4562.691428443871	23.419861990885966	0	1	0	0	1	0	0	0	0	0	0	0
65	66.0145709916	4	4170.000002323734	23.64701050445373	65.73842374897	1	4628.42985219284	23.54809208918329	0	1	0	0	1	0	0	0	0	0	0	0
66	69.4472616664	4	4239.447263990134	24.876631044680593	64.17565942322	1	4692.6055116160605	22.98829591279522	0	1	0	0	1	0	0	0	0	0	0	0
67	87.08494949439998	4	4326.532213484534	31.194608774113426	66.722772465216	1	4759.328284081276	23.900694614405726	0	1	0	0	1	0	0	0	0	0	0	0
68	76.483426076928	4	4403.015639561461	27.39704814695928	72.70688331186	4	4832.035167393136	26.044256708725968	0	0	0	0	2	0	0	0	0	0	0	0
69	68.05511917281	4	4471.070758734271	24.377953136528955	37.381793302655986	0	4869.416960695792	13.390493123339459	1	0	0	0	1	0	0	0	0	0	0	0
70	76.58447718297599	4	4547.655235917247	27.43324555808095	38.128548504735	1	4907.545509200527	13.657987524084179	0	1	0	0	1	0	0	0	0	0	0	0
71	63.52686559396799	4	4611.1821015112155	22.75589215306316	98.330059441432	1	5005.875568641959	35.22270785961743	0	1	0	0	1	0	0	0	0	0	0	0
72	80.24191356736799	4	4691.424015078584	28.743372024131816	48.486747827154	1	5054.3623164691135	17.368387281368598	0	1	0	0	1	0	0	0	0	0	0	0
73	66.523475027688	4	4757.947490106271	23.82930448753003	52.902603649805	1	5107.264920118919	18.950186382019698	0	1	0	0	1	0	0	0	0	0	0	0
74	76.52853278683199	4	4834.476022893104	27.413205774387578	56.451807739418	1	5163.7167278583365	20.2215430708363	0	1	0	0	1	0	0	0	0	0	0	0
75	74.90739070415998	4	4909.383413597264	26.832498162684175	54.78406762920001	1	5218.500795487536	19.624143628370152	0	1	0	0	1	0	0	0	0	0	0	0
76	92.71970923644001	4	5002.103122833704	33.213030174247166	55.329284232039996	1	5273.830079719576	19.81944509804418	0	1	0	0	1	0	0	0	0	0	0	0
77	53.792202811464	3	5055.895325645169	19.26884876828561	58.34086287229199	2	5332.170942591868	20.8982195363434	0	0	1	1	0	0	0	0	0	0	0	0
78	80.406593498088	4	5136.301919143257	28.802361850061374	67.032052528532	1	5399.2029951204	24.011481502757732	0	1	0	0	1	0	0	0	0	0	0	0
79	74.11593659496	4	5210.4178557382165	26.54899221312	34.876882775644	1	5434.079877896044	12.493211740529194	0	1	0	0	1	0	0	0	0	0	0	0
80	96.323626060896	4	5306.741481799112	34.50398545464931	123.604431208258	1	5557.684309104302	44.27621416415212	0	1	0	0	1	0	0	0	0	0	0	0
81	73.44756078660001	4	5380.189042585712	26.30957401311045	113.41743690094998	1	5671.101746005252	40.62714157645969	0	1	0	0	1	0	0	0	0	0	0	0
82	97.08507274752	4	5477.274115333232	34.776742476723584	69.44159524536799	1	5740.54334125062	24.874601281922864	0	1	0	0	1	0	0	0	0	0	0	0
83	65.84935402281602	4	5543.123469356048	23.587828306680365	115.31989594100499	1	5855.863237191625	41.30861944155402	0	1	0	0	1	0	0	0	0	0	0	0
84	75.08653425561599	0	5618.210003611664	26.89666898708632	74.327064130592	1	5930.190301322216	26.624619987077736	1	1	0	0	0	0	0	0	0	0	0	0
85	79.009671313014	4	5697.219674924679	28.30197181361695	124.72705800345798	1	6054.917359325675	44.67834913556704	0	1	0	0	1	0	0	0	0	0	0	0
86	74.55792890504401	4	5771.7776038297225	26.707317816732182	66.64646233190399	1	6121.563821657579	23.87335964127904	0	1	0	0	1	0	0	0	0	0	0	0
87	66.66958931168	4	5838.447193141403	23.88164393254209	48.938024647203996	0	6170.501846304783	17.53003867959546	1	0	0	0	1	0	0	0	0	0	0	0
88	65.34510328464	4	5903.792296426042	23.407201176587463	40.907433535715995	1	6211.409279840499	14.653409027719164	0	1	0	0	1	0	0	0	0	0	0	0
89	76.66669733927999	4	5980.458993765323	27.462697554368955	39.983832958581004	1	6251.39311279908	14.322567029939467	0	1	0	0	1	0	0	0	0	0	0	0
90	30.28059045024	1	6010.739584215563	10.846778668742687	39.260929374172	1	6290.654042173252	14.063616492240717	0	2	0	0	0	0	0	0	0	0	0	0
91	68.21864775600001	4	6078.958231971563	24.436530539462687	55.07105476571599	1	6345.725096938968	19.726944990704236	0	1	0	0	1	0	0	0	0	0	0	0
92	71.44414329780001	4	6150.402375269363	25.59193192757015	55.397999350099994	1	6401.123096289068	19.844059468692535	0	1	0	0	1	0	0	0	0	0	0	0
93	80.38977430848	4	6230.792149577843	28.79633706572418	113.469403521936	4	6514.592499811004	40.64575648546961	0	0	0	0	2	0	0	0	0	0	0	0
94	130.74246035565	4	6361.534609933493	46.83312012739702	47.146440582516	1	6561.73894039352	16.88827722358782	0	1	0	0	1	0	0	0	0	0	0	0
95	138.82192703287998	4	6500.356536966373	49.72725744461373	32.62917082374399	1	6594.368111217264	11.688061190594862	0	1	0	0	1	0	0	0	0	0	0	0
96	101.67979772717	0	101.67979772717	36.42261411122508	32.32032780838399	1	6626.688439025648	11.577430856734564	1	1	0	0	0	0	0	0	0	0	0	0
97	84.77492825841	0	186.45472598558	30.36713848062448	32.296399697363995	1	6658.984838723012	11.568859593085609	1	1	0	0	0	0	0	0	0	0	0	0
98	67.22834835287999	1	253.68307433846002	24.08179642491223	32.909150726144	1	6691.893989449156	11.788352498917254	0	2	0	0	0	0	0	0	0	0	0	0
99	69.764615109072	1	323.447689447532	24.99030988981683	84.54862349894398	4	6776.4426129481	30.286074089173965	0	1	0	0	1	0	0	0	0	0	0	0
100	89.25221690886599	2	412.699906356398	31.970943370340056	30.88123867576	1	6807.32385162386	11.061936242063284	0	1	1	0	0	0	0	0	0	0	0	0
101	71.33978338552801	2	484.039689741926	25.554549272427945	61.367889869055006	1	6868.691741492915	21.982527714288363	0	1	1	0	0	0	0	0	0	0	0	0
102	67.008050366616	3	551.047740108542	24.00288371341469	83.564733250908	1	6952.256474743823	29.933635791370033	0	1	0	1	0	0	0	0	0	0	0	0
103	75.631200799968	3	626.6789409085101	27.091773420884056	71.37615707366399	1	7023.632631817487	25.567578653252774	0	1	0	1	0	0	0	0	0	0	0	0
104	71.51406320541602	4	698.1930041139261	25.616977864626634	89.4908576448	1	7113.123489462287	32.056426619032834	0	1	0	0	1	0	0	0	0	0	0	0
105	82.407513923586	4	780.6005180375121	29.519109465165137	65.118407016915	1	7178.241896479201	23.325996543372536	0	1	0	0	1	0	0	0	0	0	0	0
106	73.84370426611198	3	854.4442223036241	26.45147615502519	68.53678612064999	3	7246.778682599851	24.550490550680596	0	0	0	2	0	0	0	0	0	0	0	0
107	33.46707002296	1	887.9112923265841	11.988204187328957	34.40867832677	1	7281.187360926621	12.325496714066867	0	2	0	0	0	0	0	0	0	0	0	0
108	72.41441520233	3	960.3257075289141	25.93949201277493	34.31586172476	1	7315.503222651381	12.292248976033433	0	1	0	1	0	0	0	0	0	0	0	0
109	68.792117720701	3	1029.1178252496152	24.64195261637051	46.80814070784	1	7362.311363359221	16.767095178927764	0	1	0	1	0	0	0	0	0	0	0	0
110	73.01574079588501	3	1102.1335660455002	26.154892225391645	50.59761282657001	1	7412.908976185791	18.124518027428064	0	1	0	1	0	0	0	0	0	0	0	0
111	83.08871369023501	3	1185.2222797357351	29.76312132187522	50.62150667310001	1	7463.530482858891	18.133077017229855	0	1	0	1	0	0	0	0	0	0	0	0
112	82.50949165536001	3	1267.7317713910952	29.555638801920008	62.975399520319996	1	7526.5058823792115	22.558352066980298	0	1	0	1	0	0	0	0	0	0	0	0
113	93.69744613467	3	1361.4292175257651	33.56326428704597	36.041629482432	1	7562.547511861643	12.91043444146818	0	1	0	1	0	0	0	0	0	0	0	0
114	79.532958227742	0	1440.9621757535072	28.489417872624003	35.250384102352	1	7597.797895963995	12.627003260544	1	1	0	0	0	0	0	0	0	0	0	0
115	67.79760922484	0	1508.7597849783472	24.285710767106867	35.388917174271995	1	7633.186813138267	12.676627047500416	1	1	0	0	0	0	0	0	0	0	0	0
116	33.254934920240004	0	1542.0147198985871	11.912215493817314	34.5567936882	1	7667.743606826467	12.378552962937315	1	1	0	0	0	0	0	0	0	0	0	0
