task	reward	total_reward	total_reward_dev
65	4.474710727757374	901.3382526080641	208.0148492341919
66	8.027531693243823	963.428235270103	185.60465659055285
67	6.425073800132061	1030.4648297410909	167.66799223185092
68	9.883926695614209	1086.6222010491679	146.91978427543597
69	8.920335961427108	531.919316292782	494.75381294585003
70	9.125324839136955	590.1944511168581	511.80775793552203
71	6.945377551741075	654.5552721182476	525.2935077831676
72	9.606011671947225	711.4884895340615	547.0278959481816
73	8.96736402719857	770.2045982914655	571.1074871610094
74	9.323666662714388	835.8114189478565	597.1360565944206
75	3.7416561309578427	930.0068756467805	597.9868619555466
76	9.688553014328603	1006.1735220845705	625.0340724538806
77	10.382017931561554	1060.9403886922944	643.6257700708006
78	10.134895848601078	1116.3971377816165	661.6403335219726
79	2.3872105907761814	1193.4828415490329	663.506917145461
80	8.579586854340537	1265.335242100859	687.458263780495
81	9.100345317145074	1323.6801114238287	710.8774543135551
82	9.449470739809078	1381.0503389418618	732.9592644135241
83	5.519408105058266	1449.3919913152408	743.461942631855
84	7.5668744956097935	1512.0178000149967	760.5511184166189
85	9.083341429092538	1570.4101385254467	782.9381112416688
86	8.905447786719042	1630.2971704782228	807.7991529795929
87	10.123782979452894	1685.7849429939167	827.2188824793991
88	8.60038356985254	1745.5255388614119	844.540989998944
89	8.188824309192356	1806.4150709982498	859.3816364564101
90	12.164487722928715	1873.7697553501298	893.3408313495861
91	10.89935476355785	1939.7461998469948	923.7681967311852
92	10.236732414856117	1495.49898572311	1460.33474294723
93	8.867852414968839	1565.598199262458	1485.090830939018
94	2.832941659609787	1655.1705346667459	1477.1822021392738
95	6.908623997376001	1719.6339593407379	1492.319164903362
96	8.80961187867403	1778.790459512773	1510.594597913007
97	5.687487520333249	1846.662890185176	1522.197892025522
98	9.201163314941375	1904.726309264298	1544.611087547552
99	10.14792106300943	1960.1466962967297	1564.8767440254558
100	4.8675081477492625	2048.0398144715696	1551.2882837796558
101	10.10729889140633	2103.5736050663936	1571.3704579804757
102	9.043006701289075	2162.0785446919617	1596.3720889458436
103	7.8540885150963575	2224.691253513036	1618.2980860504879
104	10.342987585121913	2279.5670798379037	1637.2146584702318
105	2.4425154991513445	2356.498390736106	1635.9246817551193
106	8.890140254859583	2415.4300825246232	1650.1355404131464
107	10.639672245992058	2469.4776641712288	1667.2141106549518
108	2.078461208046088	2556.7121712100907	1673.0164815274138
109	10.078102941485376	2619.7253016947507	1701.1511855723938
110	6.123153664240835	2686.381497715412	1717.030477029855
111	0.4956087064474062	2768.747923409913	1717.823418331396
112	8.115573302073315	2829.841947941625	1727.213002043908
113	6.1632193502059724	2913.6591068503	1710.007348024583
114	8.135110571720595	2974.6985898375797	1726.532312381463
115	8.186049454702212	2411.512729715145	2360.842837050825
116	11.003732540988894	2464.543976371551	2378.5698318262707
117	3.4971126126490706	2538.531203661239	2370.867868506583
118	9.026223642874927	2597.0829959915463	2393.7949917101305
119	7.202304393411048	2660.7265628932737	2397.7462873785776
120	7.514895438610033	194.261054657895	114.843005192745
