task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
107	1.987520105481849	18	5895.183291766728	18.01247989451815	20.154472792364892	20.363048834034903	4.363566044388431	3	5828.160441030612	15.636433955611569	19.925334841130322	18.69554213324607	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
108	15.323948976086527	18	5990.852320243629	35.32394897608653	20.293642298637568	20.783863080450054	11.428714533983758	3	5913.279876226818	31.428714533983758	20.030870434642736	20.369094015249637	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
109	5.985360663128368	18	6028.808635114323	14.014639336871632	20.236560453530608	20.782793418650694	1.607504351478159	3	5963.0928852748975	18.39249564852184	20.015976118405273	20.692117514959204	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
110	5.887768825749662	18	6067.029261211251	14.112231174250338	20.181386315879433	20.786445999403306	1.2254943561999987	3	6020.5785991562725	21.2254943562	20.026872679106127	20.76903839120566	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
111	9.651794824326398	18	6147.336205527135	29.651794824326398	20.265943534704853	21.791451181268492	4.568354832746463	3	6062.372638150918	15.431645167253537	19.985843862036013	18.335097728432675	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
112	4.695977702008863	18	6188.784599250861	15.304022297991137	20.222032727300306	21.92092448007954	5.470791019670148	3	6131.356030495857	25.47079101967015	20.034383217413307	18.878497702545413	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
113	16.648386737105845	18	6288.040646663856	36.648386737105845	20.366123551947723	22.421749192259593	4.342714380936615	3	6173.7611790474875	15.657285619063385	19.995987624445327	18.84096503428822	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
114	0.06056747179692579	18	6342.371350233306	20.060567471796926	20.363466542555106	22.746568128034486	4.684338751431387	3	6215.241094929028	15.315661248568613	19.955289134220312	18.936014415668897	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
115	19.1223126893957	18	6448.3276137670855	39.1223126893957	20.525180733476144	25.258042670765317	4.6713244864603105	3	6256.756257778198	15.32867551353969	19.91540453404203	18.935964543457807	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
116	6.045083965058463	18	6486.122178028386	13.954916034941537	20.46902462494166	23.62052994372842	6.361066200344613	3	6328.150812070799	26.361066200344613	19.970495659395045	20.024826326275715	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
117	5.380626641657599	18	6525.7163142072295	14.6193733583424	20.419451309123023	23.281219290110847	4.735417823064616	3	6369.4923887999985	15.264582176935384	19.93061503666233	19.987641148408095	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
118	5.881022112950644	18	6563.955212651322	14.118977887049356	20.36650615431568	21.160722181207127	0.0800131666424555	3	6423.875757792988	20.080013166642456	19.931870483132755	18.85277101167397	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
119	5.891921565790767	18	6602.164591743972	14.108078434209233	20.31435258998146	21.17006609094089	17.177401196578458	3	6524.564552700388	37.17740119657846	20.075583239078135	20.731261566479628	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
120	10.624375870945965	18	6685.105609727784	30.624375870945965	20.399559393956373	22.821280560610454	0.8767492522276896	3	6581.105748591838	20.87674925222769	20.082204445798382	20.696387056082397	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
