task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
108	4.961386270952367	9	5862.2424359711495	15.038613729047633	19.85798425734757	25.224442494623332	9.212536809353846	15	5635.314274347845	29.212536809353846	19.089279122702642	22.639105293340325	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
109	6.355385544478766	16	5899.19660012152	13.644614455521234	19.801499077330966	23.440860780417303	12.536801426882711	15	5723.434778212319	32.53680142688271	19.211529325467918	24.445864185023225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
110	5.457806441552002	9	5938.581707675649	14.542193558447998	19.75411794653022	21.94054444941718	3.602639609561603	15	5767.844295936423	16.397360390438397	19.186176452179364	24.037075063261405	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
111	1.6713273616787667	9	5988.22186273777	18.328672638321233	19.741390756278353	20.88500532777238	5.0451695452632634	15	5808.346961751335	14.954830454736737	19.148396577202195	24.07083983102529	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
112	5.50332273214031	9	6027.48369700489	14.49667726785969	19.694977362575532	19.360671996569426	8.105216586339937	14	5840.562000163331	11.894783413660063	19.084205310268196	23.188954535874863	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
113	4.910113602023877	9	6068.352139332742	15.089886397976123	19.654581827798342	17.92227451020181	5.891778980214154	15	5878.771765425251	14.108221019785846	19.040556325263967	22.60582737760656	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
114	4.961185533332925	9	6109.082261846632	15.038814466667075	19.614444720310246	16.51976224902698	4.460953802771696	5	5920.856682209411	15.539046197228304	19.010108411107137	21.998226016485084	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
115	2.64484632523963	9	6156.085803049108	17.35515367476037	19.594968073365852	15.237687653737478	1.6605292222414825	15	5970.526082232507	18.339470777758518	19.004327052198956	21.61238065041478	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
116	1.7037236383040018	9	6205.638218195368	18.296276361696	19.58386814420628	15.619707989340924	1.1248657875239374	15	6027.739260407051	21.124865787523937	19.02245131489404	20.540751151077636	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
117	0.12153429079138078	9	6260.134040232928	20.12153429079138	19.58842463697395	16.195243684108874	6.038779591406275	15	6065.550899013659	13.961220408593725	18.979559527552514	18.80691366859621	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
118	5.325855235221663	9	6299.876515637536	14.674144764778337	19.5471281674597	16.158796787681943	4.648134012197415	15	6107.128869397291	15.351865987802585	18.94907470789075	17.420846586441083	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
119	5.11560889223434	9	6340.188408221068	14.88439110776566	19.508272025295582	16.282774452906388	5.84871678282043	15	6145.455261443819	14.15128321717957	18.909093112134826	15.582294765470772	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
120	2.628650395224618	9	6387.235813400668	17.371349604775382	19.490611509423513	16.565690057539125	2.953450789576859	15	6191.622998888715	17.04654921042314	18.89370018732729	15.647213647469243	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
