task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
108	15.179581111064614	11	5473.792006512843	35.179581111064614	18.54213241444011	18.163343471685565	8.912510024187817	17	5833.400948344819	28.912510024187817	19.760285498980327	22.373242309931147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
109	14.314853079976366	11	5566.728066937779	34.314853079976366	18.6855207841268	20.20719394217132	5.401153001470766	17	5872.939492299169	14.598846998529234	19.713363330794408	22.37893254348709	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
110	27.187670493068794	11	5694.5280078565065	47.187670493068794	18.942296907630784	23.421822445122608	0.550363643046893	17	5925.615590765917	19.449636356953107	19.710987412111155	22.315016051897352	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
111	5.088613024034462	11	5734.913014249746	14.911386975965538	18.90630664038377	23.49721543980598	2.1459642391782126	17	5973.970270951476	17.854035760821787	19.694407486653212	20.911872188184333	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
112	5.7735394396632636	11	5773.443011600658	14.226460560336736	18.86489207330371	23.42060577734592	10.194949803006029	17	6055.748260001284	30.19494980300603	19.787332639895276	22.31966283114709	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
113	5.705570845594584	11	5812.157090560506	14.294429154405416	18.824800293313373	23.55507833351409	4.615277973613537	17	6097.415215489414	15.384722026386463	19.748713248548707	22.39185920219317	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
114	1.84217865684381	11	5871.312991089458	21.84217865684381	18.851038366039724	23.88242810351985	6.662207670054396	17	6169.625361262478	26.662207670054396	19.80883059134441	22.863472569154595	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
115	4.73987442582523	11	5912.642497852848	15.26012557417477	18.820082221282266	23.512259319983478	1.564120963717908	17	6219.555866985742	18.435879036282092	19.796994802076632	22.811631196581455	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
116	3.9437354791656674	11	5956.128214263441	16.056264520834333	18.796459847774166	23.17599783008045	2.6003849685343994	17	6266.679824362628	17.3996150314656	19.776504376686795	20.9676607589657	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
117	3.826030048654772	11	5999.932716215001	16.173969951345228	18.77423535712646	22.944692007801557	1.2753577059015413	17	6317.392397242478	18.72464229409846	19.76759029124113	20.7617045001785	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
118	6.841919814896	11	6035.5691833829915	13.158080185104	18.727040775848963	20.7425419152055	0.718708952365418	17	6373.505567321801	20.718708952365418	19.77558288503209	19.942324392996262	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
119	3.8745862560726145	11	6079.242178939461	16.125413743927385	18.70536055058295	18.9235979816006	5.46025520880837	17	6412.884042797945	14.53974479119163	19.73195090091675	19.936414172262495	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
120	1.37672648539262	11	6129.680211374856	18.62327351460738	18.704682145326952	16.06715828375446	4.034238844833478	17	6456.124645926521	15.965761155166522	19.700825365827907	19.58802665208384	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
