tick	gps500_level	gps500_watts	gps5000_level	gps5000_watts
2009	31	2.3827	54	1.6915
2010	31	2.3827	53	1.6853
2011	31	2.3209	53	1.6853
2012	31	2.3209	53	1.6853
2013	31	2.3209	53	1.6853
2014	31	2.3209	53	1.6192
2015	31	2.3209	53	1.6192
2016	31	2.3209	53	1.6192
2017	31	2.3063	53	1.6192
2018	31	2.3063	53	1.6192
2019	31	2.3063	53	1.6192
2020	31	2.3063	53	2.4076
2021	29	2.3025	53	2.3924
2022	29	2.3025	53	2.3924
2023	29	2.275	53	2.3924
2024	29	2.275	53	2.3924
2025	29	2.275	53	2.3924
2026	29	2.275	53	1.2348
2027	29	2.275	53	1.2348
2028	29	2.275	53	1.2348
2029	29	2.7344	53	1.2348
2030	29	2.7344	53	1.2348
2031	29	2.7344	53	1.2348
2032	29	2.7344	53	2.4408
2033	29	2.7344	53	2.4408
2034	29	2.7344	53	2.4408
2035	29	2.3115	53	2.4408
2036	29	2.3115	53	2.4408
2037	29	2.3115	53	2.4408
2038	29	2.3115	53	1.2567
2039	29	2.3115	53	1.2567
2040	29	2.3115	53	1.2567
2041	29	2.2857	53	1.2567
2042	29	2.2857	53	1.2567
2043	29	2.2857	53	1.2567
2044	29	2.2857	53	1.1725
2045	29	2.2857	53	1.1725
2046	29	2.2857	53	1.1725
2047	29	2.8287	53	1.1725
2048	29	2.8287	53	1.1725
2049	29	2.8287	53	1.1725
2050	29	2.8287	53	1.1725
2051	29	2.8287	53	2.6206
2052	29	2.8287	53	2.6206
2053	29	2.2902	53	2.6206
2054	29	2.2902	53	2.6206
2055	29	2.2902	53	2.6206
2056	29	2.2902	53	2.6206
2057	29	2.2902	53	1.1973
2058	29	2.2902	53	1.1973
2059	29	2.2902	53	1.1973
2060	29	2.3508	53	1.1973
2061	28	2.3469	53	1.1973
2062	28	2.3469	53	1.1973
2063	28	2.3469	53	2.4264
2064	28	2.3469	53	2.4264
2065	28	2.3469	53	2.4264
2066	28	2.6029	53	2.4264
2067	28	2.6029	53	2.4264
2068	28	2.6029	53	2.4264
2069	28	2.6029	53	1.2429
2070	28	2.6029	53	1.2429
2071	28	2.6029	51	1.2521
2072	28	2.8179	51	1.2521
2073	28	2.8179	51	1.2521
2074	28	2.8179	51	1.2521
2075	28	2.8179	51	1.3799
2076	28	2.8179	51	1.3799
2077	28	2.8179	51	1.3799
2078	28	2.2954	51	1.3799
2079	28	2.2954	51	1.3799
2080	28	2.2954	51	1.3799
2081	28	2.2954	51	2.4682
2082	28	2.2954	51	2.4682
2083	28	2.2954	51	2.4682
2084	28	2.2383	51	2.4682
2085	28	2.2383	51	2.4682
2086	28	2.2383	51	2.4682
2087	28	2.2383	51	1.2091
2088	28	2.2383	51	1.2091
2089	28	2.2383	51	1.2091
2090	28	2.3374	51	1.2091
2091	28	2.3374	51	1.2091
2092	28	2.3374	51	1.2091
2093	28	2.3374	51	1.2864
2094	28	2.3374	51	1.2864
2095	28	2.3374	51	1.2864
2096	28	2.7501	51	1.2864
2097	28	2.7501	51	1.2864
2098	28	2.7501	51	1.2864
2099	28	2.7501	51	2.4258
2100	28	2.7501	51	2.4258
2101	28	2.7501	51	2.4258
2102	26	2.5608	51	2.4258
2103	26	2.5608	51	2.4258
2104	26	2.5608	51	2.4258
2105	26	2.5608	51	1.2335
2106	26	2.5608	51	1.2335
2107	26	2.5608	51	1.2335
2108	26	2.5608	51	1.2335
2109	26	2.7008	51	1.2335
2110	26	2.7008	51	1.2335
2111	26	2.7008	51	2.4809
2112	26	2.7008	51	2.4809
2113	26	2.7008	51	2.4809
2114	26	2.7008	51	2.4809
2115	26	2.4432	51	2.4809
2116	26	2.4432	51	2.4809
2117	26	2.4432	51	2.4809
2118	26	2.4432	51	2.7016
2119	26	2.4432	51	2.7016
2120	26	2.4432	51	2.7016
2121	26	2.2821	51	2.7016
2122	26	2.2821	51	2.7016
2123	26	2.2821	51	2.7016
2124	26	2.2821	51	1.2428
2125	26	2.2821	51	1.2428
2126	26	2.2821	51	1.2428
2127	26	2.2843	51	1.2428
2128	26	2.2843	51	1.2428
2129	26	2.2843	51	1.2428
2130	26	2.2843	51	1.2997
2131	26	2.2843	51	1.2997
2132	26	2.2843	51	1.2997
2133	26	2.3651	51	1.2997
2134	26	2.3651	51	1.2997
2135	26	2.3651	51	1.2997
2136	26	2.3651	51	1.187
2137	26	2.3651	50	1.1849
2138	26	2.3651	50	1.1849
2139	26	2.6484	50	1.1849
2140	26	2.6484	50	1.1849
2141	24	2.6462	50	1.1849
2142	24	2.6462	50	1.3837
2143	24	2.6462	50	1.3837
2144	24	2.6462	50	1.3837
2145	24	2.5409	50	1.3837
2146	24	2.5409	50	1.3837
2147	24	2.5409	50	1.3837
2148	24	2.5409	50	1.157
2149	24	2.5409	50	1.157
2150	24	2.5409	50	1.157
2151	24	2.3025	50	1.157
2152	24	2.3025	50	1.157
2153	24	2.3025	50	1.157
2154	24	2.3025	50	1.1675
2155	24	2.3025	50	1.1675
2156	24	2.3025	50	1.1675
2157	24	2.3365	50	1.1675
2158	24	2.3365	50	1.1675
2159	24	2.3365	50	1.1675
2160	24	2.3365	50	3.0317
2161	24	2.3365	50	3.0317
2162	24	2.3365	50	3.0317
2163	24	2.3365	50	3.0317
2164	24	2.3253	50	3.0317
2165	24	2.3253	50	3.0317
2166	24	2.3253	50	1.2678
2167	24	2.3253	50	1.2678
2168	24	2.3253	50	1.2678
2169	24	2.3253	50	1.2678
2170	24	2.2384	50	1.2678
2171	24	2.2384	50	1.2678
2172	24	2.2384	50	1.2689
2173	24	2.2384	50	1.2689
2174	24	2.2384	50	1.2689
2175	24	2.2384	50	1.2689
2176	24	2.5398	50	1.2689
2177	24	2.5398	50	1.2689
2178	24	2.5398	50	2.4306
2179	24	2.5398	50	2.4306
2180	24	2.5398	50	2.4306
2181	24	2.5398	50	2.4306
2182	24	2.6746	50	2.4306
2183	24	2.6746	50	2.4306
2184	23	2.6702	50	2.4306
2185	23	2.6702	50	1.4666
2186	23	2.6702	50	1.4666
2187	23	2.6702	50	1.4666
2188	23	2.7197	50	1.4666
2189	23	2.7197	50	1.4666
2190	23	2.7197	50	1.4666
2191	23	2.7197	50	2.6404
2192	23	2.7197	50	2.6404
2193	23	2.7197	50	2.6404
2194	23	2.3248	50	2.6404
2195	23	2.3248	50	2.6404
2196	23	2.3248	50	2.6404
2197	23	2.3248	50	1.1605
2198	23	2.3248	50	1.1605
2199	23	2.3248	48	1.1581
2200	23	2.2236	48	1.1581
2201	23	2.2236	48	1.1581
2202	23	2.2236	48	1.1581
2203	23	2.2236	48	1.2281
2204	23	2.2236	48	1.2281
2205	23	2.2236	48	1.2281
2206	23	2.3287	48	1.2281
2207	23	2.3287	48	1.2281
2208	23	2.3287	48	1.2281
2209	23	2.3287	48	2.6574
2210	23	2.3287	48	2.6574
2211	23	2.3287	48	2.6574
2212	23	2.896	48	2.6574
2213	23	2.896	48	2.6574
2214	23	2.896	48	2.6574
2215	23	2.896	48	1.5393
2216	23	2.896	48	1.5393
2217	23	2.896	48	1.5393
2218	23	2.896	48	1.5393
2219	23	2.6335	48	1.5393
2220	23	2.6335	48	1.5393
2221	23	2.6335	48	1.1685
2222	23	2.6335	48	1.1685
2223	23	2.6335	48	1.1685
2224	21	2.6306	48	1.1685
2225	21	2.3289	48	1.1685
2226	21	2.3289	48	1.1685
2227	21	2.3289	48	2.7378
2228	21	2.3289	48	2.7378
2229	21	2.3289	48	2.7378
2230	21	2.3289	48	2.7378
2231	21	2.2856	48	2.7378
2232	21	2.2856	48	2.7378
2233	21	2.2856	48	1.2084
2234	21	2.2856	48	1.2084
2235	21	2.2856	48	1.2084
2236	21	2.2856	48	1.2084
2237	21	2.3139	48	1.2084
2238	21	2.3139	48	1.2084
2239	21	2.3139	48	1.2286
2240	21	2.3139	48	1.2286
2241	21	2.3139	48	1.2286
2242	21	2.3139	48	1.2286
2243	21	2.3789	48	1.2286
2244	21	2.3789	48	1.2286
2245	21	2.3789	48	1.2286
2246	21	2.3789	48	1.2286
2247	21	2.3789	48	1.2286
2248	21	2.3789	48	1.2286
2249	21	2.4467	48	1.2286
2250	21	2.4467	48	1.2286
2251	21	2.4467	48	2.6875
2252	21	2.4467	48	2.6875
2253	21	2.4467	48	2.6875
2254	21	2.4467	48	2.6875
2255	21	2.5662	48	2.6875
2256	21	2.5662	48	2.6875
2257	21	2.5662	48	2.6875
2258	21	2.5662	48	1.3958
2259	21	2.5662	47	1.3907
2260	21	2.5662	47	1.3907
2261	20	2.2942	46	1.3907
2262	20	2.2942	46	1.3907
2263	20	2.2942	46	1.3907
2264	20	2.2942	46	1.178
2265	20	2.2942	46	1.178
2266	20	2.2942	46	1.178
2267	20	2.2986	46	1.178
2268	20	2.511	46	1.178
2269	20	2.511	46	1.178
2270	20	2.511	46	3.0355
2271	20	2.511	46	3.0355
2272	20	2.511	46	3.0355
2273	20	2.511	46	3.0355
2274	20	2.2391	46	3.0355
2275	20	2.2391	46	3.0355
2276	20	2.2391	46	1.2771
2277	20	2.2391	46	1.2771
2278	20	2.2391	46	1.2771
2279	20	2.2391	46	1.2771
2280	20	2.4143	46	1.2771
2281	20	2.4143	46	1.2771
2282	20	2.4143	46	1.1757
2283	20	2.4143	46	1.1757
2284	20	2.4143	46	1.1757
2285	20	2.4143	46	1.1757
2286	20	2.4832	46	1.1757
2287	20	2.4832	46	1.1757
2288	20	2.4832	46	1.1982
2289	20	2.4832	46	1.1982
2290	20	2.4832	46	1.1982
2291	20	2.4832	46	1.1982
2292	20	2.4954	46	1.1982
2293	20	2.4954	46	1.1982
2294	20	2.4954	46	2.7859
2295	20	2.4954	46	2.7859
2296	20	2.4954	46	2.7859
2297	20	2.4954	46	2.7859
2298	20	2.2914	46	2.7859
2299	20	2.2914	46	2.7859
2300	20	2.2914	46	1.1711
2301	20	2.2914	46	1.1711
2302	20	2.2914	46	1.1711
2303	20	2.2914	46	1.1711
2304	20	2.2753	46	1.1711
2305	20	2.2753	46	1.1711
2306	20	2.2753	46	2.3969
2307	20	2.2753	46	2.3969
2308	20	2.2753	46	2.3969
2309	20	2.2753	46	2.3969
2310	20	2.3336	46	2.3969
2311	18	2.3279	46	2.3969
2312	18	2.3279	46	1.3129
2313	18	2.3279	46	1.3129
2314	18	2.3279	46	1.3129
2315	18	2.3279	46	1.3129
2316	18	2.3295	46	1.3129
2317	18	2.3295	46	1.3129
2318	18	2.3295	46	2.5243
2319	18	2.3295	46	2.5243
2320	18	2.3295	46	2.5243
2321	18	2.3295	46	2.5243
2322	18	2.3295	46	2.5243
2323	18	3.0977	46	2.5243
2324	18	3.0977	46	1.159
2325	18	3.0977	46	1.159
2326	18	3.0977	45	1.1584
2327	18	3.0977	45	1.1584
2328	18	3.0977	45	1.1584
2329	18	2.3229	45	1.1584
2330	18	2.3229	45	1.1584
2331	18	2.3229	45	1.493
2332	18	2.3229	45	1.493
2333	18	2.3229	45	1.493
2334	18	2.3229	45	1.493
2335	18	2.4	45	1.493
2336	18	2.4	45	1.493
2337	18	2.4	45	2.9745
2338	18	2.4	45	2.9745
2339	18	2.4	45	2.9745
2340	18	2.4	45	2.9745
2341	18	2.6424	45	2.9745
2342	18	2.6424	45	2.9745
2343	18	2.6424	45	1.1826
2344	18	2.6424	45	1.1826
2345	18	2.6424	45	1.1826
2346	18	2.6424	45	1.1826
2347	18	2.2952	45	1.1826
2348	18	2.2952	45	1.1826
2349	18	2.2952	45	1.2263
2350	18	2.2952	45	1.2263
2351	18	2.2952	45	1.2263
2352	18	2.2952	45	1.2263
2353	18	2.3196	45	1.2263
2354	18	2.3196	45	1.2263
2355	17	2.3145	45	1.254
2356	17	2.3145	45	1.254
2357	17	2.3145	45	1.254
2358	17	2.3145	45	1.254
2359	17	2.6731	45	1.254
2360	17	2.6731	45	1.254
2361	17	2.6731	45	1.3427
2362	17	2.6731	45	1.3427
2363	17	2.6731	45	1.3427
2364	17	2.6731	45	1.3427
2365	17	2.4052	45	1.3427
2366	17	2.4052	45	1.3427
2367	17	2.4052	45	2.398
2368	17	2.4052	45	2.398
2369	17	2.4052	45	2.398
2370	17	2.4052	45	2.398
2371	17	2.2436	45	2.398
2372	17	2.2436	45	2.398
2373	17	2.2436	45	1.546
2374	17	2.2436	45	1.546
2375	17	2.2436	45	1.546
2376	17	2.2436	45	1.546
2377	17	2.2436	45	1.546
2378	17	2.2591	44	1.5391
2379	17	2.2591	44	1.5035
2380	16	2.2566	44	1.5035
2381	16	2.2566	44	1.5035
2382	16	2.2566	44	1.5035
2383	16	2.2566	44	1.5035
2384	16	2.3611	44	1.5035
2385	16	2.3611	44	2.3923
2386	16	2.3611	44	2.3923
2387	16	2.3611	44	2.3923
2388	16	2.3611	43	2.3751
2389	16	2.3611	43	2.3751
2390	16	2.8017	43	2.3751
2391	16	2.8017	43	1.2086
2392	16	2.8017	43	1.2086
2393	16	2.8017	43	1.2086
2394	16	2.8017	43	1.2086
2395	16	2.8017	43	1.2086
2396	16	2.4496	43	1.2086
2397	16	2.4496	43	2.4389
2398	0	0	43	2.4389
2399	0	0	43	2.4389
2400	0	0	43	2.4389
2401	0	0	43	2.4389
2402	0	0	43	2.4389
2403	0	0	43	2.4389
2404	0	0	43	1.6276
2405	0	0	43	1.6276
2406	0	0	43	1.6276
2407	0	0	43	1.6276
2408	0	0	43	1.6276
2409	0	0	43	1.6276
2410	0	0	43	1.3754
2411	0	0	43	1.3754
2412	0	0	43	1.3754
2413	0	0	43	1.3754
2414	0	0	43	1.3754
2415	0	0	43	1.3754
2416	0	0	43	1.1859
2417	0	0	43	1.1859
2418	0	0	43	1.1859
2419	0	0	43	1.1859
2420	0	0	43	1.1859
2421	0	0	43	1.1859
2422	0	0	43	1.4449
2423	0	0	43	1.4449
2424	0	0	43	1.4449
2425	0	0	43	1.4449
2426	0	0	43	1.4449
2427	0	0	43	1.4449
2428	0	0	43	1.1665
2429	0	0	43	1.1665
2430	0	0	43	1.1665
2431	0	0	43	1.1665
2432	0	0	43	1.1665
2433	0	0	43	1.1665
2434	0	0	43	1.9914
2435	0	0	43	1.9914
2436	0	0	43	1.9914
2437	0	0	43	1.9914
2438	0	0	43	1.9914
2439	0	0	43	1.9914
2440	0	0	43	1.1847
2441	0	0	43	1.1847
2442	0	0	43	1.1847
2443	0	0	43	1.1847
2444	0	0	43	1.1847
2445	0	0	43	1.1847
2446	0	0	43	1.3897
2447	0	0	43	1.3897
2448	0	0	43	1.3897
2449	0	0	43	1.3897
2450	0	0	43	1.3897
2451	0	0	42	1.3982
2452	0	0	42	2.3898
2453	0	0	42	2.3898
2454	0	0	42	2.3898
2455	0	0	42	2.3898
2456	0	0	42	2.3898
2457	0	0	42	2.3898
2458	0	0	42	2.4299
2459	0	0	42	2.4299
2460	0	0	42	2.4299
2461	0	0	42	2.4299
2462	0	0	42	2.4299
2463	0	0	42	2.4299
2464	0	0	42	1.2441
2465	0	0	42	1.2441
2466	0	0	42	1.2441
2467	0	0	42	1.2441
2468	0	0	42	1.2441
2469	0	0	42	1.2441
2470	0	0	42	2.4344
2471	0	0	42	2.4344
2472	0	0	42	2.4344
2473	0	0	42	2.4344
2474	0	0	42	2.4344
2475	0	0	42	2.4344
2476	0	0	42	2.4344
2477	0	0	42	2.604
2478	0	0	42	2.604
2479	0	0	42	2.604
2480	0	0	42	2.604
2481	0	0	42	2.604
2482	0	0	42	2.604
2483	0	0	42	1.1966
2484	0	0	42	1.1966
2485	0	0	42	1.1966
2486	0	0	42	1.1966
2487	0	0	42	1.1966
2488	0	0	42	1.1966
2489	0	0	42	2.0552
2490	0	0	42	2.0552
2491	0	0	42	2.0552
2492	0	0	42	2.0552
2493	0	0	42	2.0552
2494	0	0	42	2.0552
2495	0	0	42	1.1766
2496	0	0	42	1.1766
2497	0	0	41	1.1769
2498	0	0	41	1.1769
2499	0	0	41	1.1769
2500	0	0	41	1.1769
2501	0	0	41	1.6943
2502	0	0	41	1.6943
2503	0	0	41	1.6943
2504	0	0	41	1.6943
2505	0	0	41	1.6943
2506	0	0	41	1.6943
2507	0	0	41	2.6929
2508	0	0	41	2.6929
2509	0	0	41	2.6929
2510	0	0	41	2.6929
2511	0	0	41	2.6929
2512	0	0	41	2.6929
2513	0	0	41	1.1918
2514	0	0	41	1.1918
2515	0	0	40	1.1911
2516	0	0	40	1.1911
2517	0	0	40	1.1911
2518	0	0	40	1.1911
2519	0	0	40	2.3937
2520	0	0	40	2.3937
2521	0	0	40	2.3937
2522	0	0	40	2.3937
2523	0	0	40	2.3937
2524	0	0	40	2.3937
2525	0	0	40	2.3805
2526	0	0	40	2.3805
2527	0	0	40	2.3805
2528	0	0	40	2.3805
2529	0	0	40	2.3805
2530	0	0	40	2.3805
2531	0	0	40	1.4334
2532	0	0	40	1.4334
2533	0	0	40	1.4334
2534	0	0	40	1.4334
2535	0	0	40	1.4334
2536	0	0	40	1.4334
2537	0	0	40	2.5237
2538	0	0	40	2.5237
2539	0	0	40	2.5237
2540	0	0	40	2.5237
2541	0	0	40	2.5237
2542	0	0	40	2.5237
2543	0	0	40	2.7825
2544	0	0	40	2.7825
2545	0	0	40	2.7825
2546	0	0	40	2.7825
2547	0	0	40	2.7825
2548	0	0	40	2.7825
2549	0	0	40	2.7825
2550	0	0	40	2.6818
2551	0	0	40	2.6818
2552	0	0	40	2.6818
2553	0	0	40	2.6818
2554	0	0	40	2.6818
2555	0	0	40	2.6818
2556	0	0	40	1.2547
2557	0	0	40	1.2547
2558	0	0	40	1.2547
2559	0	0	40	1.2547
2560	0	0	40	1.2547
2561	0	0	40	1.2547
2562	0	0	40	2.3754
2563	0	0	40	2.3754
2564	0	0	40	2.3754
2565	0	0	40	2.3754
2566	0	0	40	2.3754
2567	0	0	40	2.3754
2568	0	0	40	1.6395
2569	0	0	40	1.6395
2570	0	0	40	1.6395
2571	0	0	40	1.6395
2572	0	0	40	1.6395
2573	0	0	40	1.6395
2574	0	0	40	2.5546
2575	0	0	39	2.5226
2576	0	0	39	2.5226
2577	0	0	39	2.5226
2578	0	0	39	2.5226
2579	0	0	39	2.5226
2580	0	0	39	1.2124
2581	0	0	39	1.2124
2582	0	0	39	1.2124
2583	0	0	39	1.2124
2584	0	0	39	1.2124
2585	0	0	39	1.2124
2586	0	0	39	1.2113
2587	0	0	39	1.2113
2588	0	0	39	1.2113
2589	0	0	39	1.2113
2590	0	0	39	1.2113
2591	0	0	39	1.2113
2592	0	0	39	2.3931
2593	0	0	39	2.3931
2594	0	0	39	2.3931
2595	0	0	39	2.3931
2596	0	0	39	2.3931
2597	0	0	39	2.3931
2598	0	0	39	1.4307
2599	0	0	39	1.4307
2600	0	0	39	1.4307
2601	0	0	39	1.4307
2602	0	0	39	1.4307
2603	0	0	39	1.4307
2604	0	0	39	1.6065
2605	0	0	39	1.6065
2606	0	0	39	1.6065
2607	0	0	39	1.6065
2608	0	0	39	1.6065
2609	0	0	39	1.6065
2610	0	0	39	2.5147
2611	0	0	39	2.5147
2612	0	0	39	2.5147
2613	0	0	39	2.5147
2614	0	0	39	2.5147
2615	0	0	38	2.512
2616	0	0	38	2.512
2617	0	0	38	1.289
2618	0	0	38	1.289
2619	0	0	38	1.289
2620	0	0	38	1.289
2621	0	0	38	1.289
2622	0	0	38	1.289
2623	0	0	38	2.4431
2624	0	0	38	2.4431
2625	0	0	38	2.4431
2626	0	0	38	2.4431
2627	0	0	38	2.4431
2628	0	0	38	2.4431
2629	0	0	38	1.18
2630	0	0	38	1.18
2631	0	0	38	1.18
2632	0	0	38	1.18
2633	0	0	38	1.18
2634	0	0	38	1.18
2635	0	0	38	1.9245
2636	0	0	38	1.9245
2637	0	0	37	1.9329
2638	0	0	37	1.9329
2639	0	0	37	1.9329
2640	0	0	37	1.9329
2641	0	0	37	2.7243
2642	0	0	37	2.7243
2643	0	0	37	2.7243
2644	0	0	37	2.7243
2645	0	0	37	2.7243
2646	0	0	37	2.7243
2647	0	0	37	1.184
2648	0	0	37	1.184
2649	0	0	37	1.184
2650	0	0	37	1.184
2651	0	0	37	1.184
2652	0	0	37	1.184
2653	0	0	37	2.4037
2654	0	0	37	2.4037
2655	0	0	37	2.4037
2656	0	0	37	2.4037
2657	0	0	37	2.4037
2658	0	0	37	2.4037
2659	0	0	37	2.541
2660	0	0	37	2.541
2661	0	0	37	2.541
2662	0	0	37	2.541
2663	0	0	37	2.541
2664	0	0	37	2.541
2665	0	0	37	1.2572
2666	0	0	37	1.2572
2667	0	0	37	1.2572
2668	0	0	37	1.2572
2669	0	0	37	1.2572
2670	0	0	37	1.2572
2671	0	0	37	2.5274
2672	0	0	37	2.5274
2673	0	0	37	2.5274
2674	0	0	37	2.5274
2675	0	0	37	2.5274
2676	0	0	37	2.5274
2677	0	0	37	2.4667
2678	0	0	37	2.4667
2679	0	0	37	2.4667
2680	0	0	37	2.4667
2681	0	0	37	2.4667
2682	0	0	37	2.4667
2683	0	0	37	2.5387
2684	0	0	37	2.5387
2685	0	0	37	2.5387
2686	0	0	37	2.5387
2687	0	0	37	2.5387
2688	0	0	37	2.5387
2689	0	0	37	2.5387
2690	0	0	37	1.5079
2691	0	0	37	1.5079
2692	0	0	37	1.5079
2693	0	0	37	1.5079
2694	0	0	37	1.5079
2695	0	0	37	1.5079
2696	0	0	37	2.419
2697	0	0	37	2.419
2698	0	0	37	2.419
2699	0	0	35	2.4054
2700	0	0	35	2.4054
2701	0	0	35	2.4054
2702	0	0	35	2.8358
2703	0	0	35	2.8358
2704	0	0	35	2.8358
2705	0	0	35	2.8358
2706	0	0	35	2.8358
2707	0	0	35	2.8358
2708	0	0	35	1.4092
2709	0	0	35	1.4092
2710	0	0	35	1.4092
2711	0	0	35	1.4092
2712	0	0	35	1.4092
2713	0	0	35	1.4092
2714	0	0	35	1.219
2715	0	0	35	1.219
2716	0	0	35	1.219
2717	0	0	35	1.219
2718	0	0	35	1.219
2719	0	0	35	1.219
2720	0	0	35	1.1626
2721	0	0	35	1.1626
2722	0	0	35	1.1626
2723	0	0	35	1.1626
2724	0	0	35	1.1626
2725	0	0	35	1.1626
2726	0	0	35	2.4618
2727	0	0	35	2.4618
2728	0	0	35	2.4618
2729	0	0	35	2.4618
2730	0	0	35	2.4618
2731	0	0	35	2.4618
2732	0	0	35	1.6167
2733	0	0	35	1.6167
2734	0	0	35	1.6259
2735	0	0	35	1.6259
2736	0	0	35	1.6259
2737	0	0	35	1.6259
2738	0	0	35	1.1999
2739	0	0	35	1.1999
2740	0	0	35	1.1999
2741	0	0	35	1.1999
2742	0	0	35	1.1999
2743	0	0	35	1.1999
2744	0	0	35	1.2033
2745	0	0	35	1.2033
2746	0	0	35	1.2033
2747	0	0	35	1.2033
2748	0	0	35	1.2033
2749	0	0	35	1.2033
2750	0	0	35	2.5966
2751	0	0	35	2.5966
2752	0	0	35	2.5966
2753	0	0	35	2.5966
2754	0	0	35	2.5966
2755	0	0	35	2.5966
2756	0	0	35	1.226
2757	0	0	35	1.226
2758	0	0	34	1.2293
2759	0	0	34	1.2293
2760	0	0	34	1.2293
2761	0	0	34	1.2293
2762	0	0	34	1.2293
2763	0	0	34	1.4505
2764	0	0	34	1.4505
2765	0	0	34	1.4505
2766	0	0	34	1.4505
2767	0	0	34	1.4505
2768	0	0	34	1.4505
2769	0	0	34	1.479
2770	0	0	34	1.479
2771	0	0	34	1.479
2772	0	0	34	1.479
2773	0	0	34	1.479
2774	0	0	34	1.479
2775	0	0	34	1.1815
2776	0	0	34	1.1815
2777	0	0	34	1.1815
2778	0	0	34	1.1815
2779	0	0	34	1.1815
2780	0	0	34	1.1815
2781	0	0	34	1.2389
2782	0	0	34	1.2389
2783	0	0	34	1.2389
2784	0	0	34	1.2389
2785	0	0	34	1.2389
2786	0	0	34	1.2389
2787	0	0	34	2.6554
2788	0	0	34	2.6554
2789	0	0	34	2.6554
2790	0	0	34	2.6554
2791	0	0	34	2.6554
2792	0	0	34	2.6554
2793	0	0	34	1.3624
2794	0	0	34	1.3624
2795	0	0	34	1.3624
2796	0	0	34	1.3624
2797	0	0	34	1.3624
2798	0	0	34	1.3624
2799	0	0	34	1.2253
2800	0	0	34	1.2253
2801	0	0	34	1.2253
2802	0	0	34	1.2253
2803	0	0	34	1.2253
2804	0	0	34	1.2253
2805	0	0	34	2.7498
2806	0	0	34	2.7498
2807	0	0	34	2.7498
2808	0	0	34	2.7498
2809	0	0	34	2.7498
2810	0	0	34	2.7498
2811	0	0	34	1.4864
2812	0	0	34	1.4864
2813	0	0	34	1.4864
2814	0	0	34	1.4864
2815	0	0	34	1.4864
2816	0	0	32	1.4812
2817	0	0	32	2.4114
2818	0	0	32	2.4114
2819	0	0	32	2.4114
2820	0	0	32	2.4114
2821	0	0	32	2.4114
2822	0	0	32	2.4114
2823	0	0	32	1.1734
2824	0	0	32	1.1734
2825	0	0	32	1.1734
2826	0	0	32	1.1734
2827	0	0	32	1.1734
2828	0	0	32	1.1734
2829	0	0	32	2.9823
2830	0	0	32	2.9823
2831	0	0	32	2.9823
2832	0	0	32	2.9823
2833	0	0	32	2.9823
2834	0	0	32	2.9823
2835	0	0	32	2.9823
2836	0	0	32	1.4733
2837	0	0	32	1.4733
2838	0	0	32	1.4733
2839	0	0	32	1.4733
2840	0	0	32	1.4733
2841	0	0	32	1.4733
2842	0	0	32	1.1615
2843	0	0	32	1.1615
2844	0	0	32	1.1615
2845	0	0	32	1.1615
2846	0	0	32	1.1615
2847	0	0	32	1.1615
2848	0	0	32	1.17
2849	0	0	32	1.17
2850	0	0	32	1.17
2851	0	0	32	1.17
2852	0	0	32	1.17
2853	0	0	31	1.1719
2854	0	0	31	1.3212
2855	0	0	31	1.3212
2856	0	0	31	1.3212
2857	0	0	31	1.3212
2858	0	0	31	1.3212
2859	0	0	31	1.3212
2860	0	0	31	1.6585
2861	0	0	31	1.6585
2862	0	0	31	1.6585
2863	0	0	31	1.6585
2864	0	0	31	1.6585
2865	0	0	31	1.6585
2866	0	0	31	2.3932
2867	0	0	31	2.3932
2868	0	0	31	2.3932
2869	0	0	31	2.3932
2870	0	0	31	2.3932
2871	0	0	31	2.3932
2872	0	0	31	1.3979
2873	0	0	31	1.3979
2874	0	0	31	1.3945
2875	0	0	31	1.3945
2876	0	0	31	1.3945
2877	0	0	31	1.3945
2878	0	0	31	2.5953
2879	0	0	31	2.5953
2880	0	0	31	2.5953
2881	0	0	31	2.5953
2882	0	0	31	2.5953
2883	0	0	31	2.5953
2884	0	0	31	1.1628
2885	0	0	31	1.1628
2886	0	0	31	1.1628
2887	0	0	31	1.1628
2888	0	0	31	1.1628
2889	0	0	31	1.1628
2890	0	0	31	1.7009
2891	0	0	31	1.7009
2892	0	0	31	1.7009
2893	0	0	31	1.7009
2894	0	0	31	1.7009
2895	0	0	31	1.7009
2896	0	0	31	2.4446
2897	0	0	31	2.4446
2898	0	0	31	2.4446
2899	0	0	31	2.4446
2900	0	0	31	2.4446
2901	0	0	31	2.4446
2902	0	0	31	1.224
2903	0	0	31	1.224
2904	0	0	31	1.224
2905	0	0	31	1.224
2906	0	0	31	1.224
2907	0	0	31	1.224
2908	0	0	31	1.224
2909	0	0	31	2.657
2910	0	0	31	2.657
2911	0	0	31	2.657
2912	0	0	31	2.657
2913	0	0	31	2.657
2914	0	0	31	2.657
2915	0	0	31	1.4387
2916	0	0	31	1.4387
2917	0	0	31	1.4387
2918	0	0	31	1.4387
2919	0	0	31	1.4387
2920	0	0	31	1.4387
2921	0	0	31	2.8592
2922	0	0	31	2.8592
2923	0	0	31	2.8592
2924	0	0	31	2.8592
2925	0	0	31	2.8592
2926	0	0	31	2.8592
2927	0	0	31	2.5148
2928	0	0	31	2.5148
2929	0	0	31	2.5148
2930	0	0	31	2.5148
2931	0	0	31	2.5148
