task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	r2_energy	r2_config	r2_reward	r2_rate	r2_avgrate	r2_rollrate	r3_energy	r3_config	r3_reward	r3_rate	r3_avgrate	r3_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
64	7.826064785582091	14	3291.759767445698	12.17393521441791	18.140581956072733	15.698930469589072	4.445869026080004	18	3453.2882922086706	15.554130973919996	19.030750634445024	21.47082393743015	5.068611680657668	8	3722.496565257288	14.931388319342332	20.51433239177379	19.083869897283222	2.1561742166573126	13	3132.3563890851583	17.843825783342687	17.262124761892956	19.461303141001505	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
65	7.673449089044535	14	3326.171388738782	12.326550910955465	18.05249057660126	15.80540418801682	5.2983648221492565	18	3494.3303570801704	14.701635177850743	18.965157976011774	21.625390035431387	0.567931095421013	17	3776.744424282571	19.432068904578987	20.49793446014963	17.272637501603285	0.9063939487265671	13	3185.6593726449632	19.093606051273433	17.28987447839872	20.23048732890616	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0
66	5.3103709376573125	14	3367.179936537822	14.689629062342688	18.00229861370188	15.908117113375663	5.647206135551762	18	3534.3985732850883	14.352793864448238	18.896316720615303	20.10587731879361	6.582411157054684	6	3814.2018598024597	13.417588842945316	20.39225765989285	17.074826681419417	7.24096035843594	13	3221.2783583109963	12.75903964156406	17.222250077848948	20.36847365852622	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0
67	3.4589828248224457	12	3413.356942818526	16.541017175177554	17.980809180782405	16.41450734353834	8.594129466405363	18	3614.2238513788034	28.594129466405363	19.038931613935745	21.472240983539177	4.92113481142364	7	3856.297025120569	15.07886518857636	20.314119535314667	17.089003181313856	8.049936795791767	13	3254.6389514227444	11.950063204208233	17.144717917942465	19.96750981420352	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0
68	5.400942160147107	15	3454.1126459547822	14.599057839852893	17.931798291783426	16.76551735404437	6.884676290272958	2	3650.8374634017914	13.115323709727042	18.953082224019678	19.354148406170506	1.5643524835140319	7	3907.763207770759	18.435647516485968	20.286895303157728	17.24928250644885	8.301197766174568	13	3287.2981076588403	11.698802233825432	17.065791603679898	19.96840541378468	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
69	8.43136617114364	14	3533.483543182558	28.43136617114364	18.08179211863143	17.54505720174118	5.527735028583168	18	3691.2392031136633	14.472264971416832	18.88907054898249	19.299958315558023	10.444643831568229	7	3992.754505133887	30.44464383156823	20.432005996420738	18.79676456027409	8.339506905389852	13	3319.8503175479605	11.660493094610148	16.98857305355033	19.57465192615243	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
70	8.776960074339344	14	3564.814529641694	11.223039925660656	17.985189975068465	16.384481858971665	5.5578712745360015	18	3731.5568124722504	14.442128725463999	18.826437565552656	18.768304459530338	0.5367630244555173	7	4050.0863019104922	20.536763024455517	20.433481447519817	19.523695560846374	6.996502281934326	15	3356.1517486775606	13.003497718065674	16.932445231923786	19.47473078416517	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
71	4.623031522074749	14	3607.741899975902	15.376968477925251	17.948964676497027	16.081141611667057	11.549894874527876	18	3819.6336023303074	31.549894874527876	19.003152250399534	20.04942863688669	1.3897693138340337	7	4109.799407911612	21.389769313834034	20.446763223440847	18.217896108617268	2.9250595419930754	15	3403.819290789497	17.074940458006925	16.934424332286053	18.484898018901852	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
72	10.210085915999517	14	3692.078389824734	30.210085915999517	18.116925241421722	17.34886971648666	5.832632809279286	2	3859.1841690710694	14.167367190720714	18.93690861944503	19.610470577113823	6.579290884112718	7	4147.265554193465	13.420709115887282	20.35051590689902	18.048963015554868	7.012498173462925	15	3440.076066721913	12.987501826537075	16.88035690070045	16.62245737868257	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
73	11.32133543948228	14	3779.517117926622	31.32133543948228	18.295363217071188	18.689298613295783	5.4418582793385095	18	3899.825648041249	14.55814172066149	18.877736093785792	17.55078106751423	14.820414009108049	7	4244.472543302225	34.82041400910805	20.546055070442385	20.190785806678207	6.942500638207999	15	3476.5282524402487	13.057499361792	16.828696663688174	14.112926937322566	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
74	9.622177331078568	19	3862.212362975883	29.622177331078568	18.44638740525795	20.434122824961854	5.71154657338508	18	3939.714247190549	14.28845342661492	18.816545658223514	17.42421331278372	31.514384282583634	7	4388.283532757771	51.514384282583634	20.95896612660427	23.84908540300234	5.491068398301614	15	3517.032353161657	14.508931601698386	16.79776646286164	13.779437519158137	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
75	7.459850795332773	14	3897.220279505579	12.540149204667227	18.368673744723864	20.45548265433303	7.090728174255634	15	4015.342530010346	27.090728174255634	18.925416480802888	18.663122612424214	6.4328616456567165	16	4426.158460663646	13.567138354343284	20.861705234863994	23.262592347978767	3.9000138654796395	15	3561.978147787193	16.09998613452036	16.788585142751888	13.480075527482828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0
76	8.802272633218506	14	3928.480601737844	11.197727366781494	18.27554457098435	20.10629248477691	5.4545413289062665	18	4055.9486021338157	14.545458671093733	18.868533911845624	18.682389093088762	6.560245168146391	15	4463.677776235904	13.439754831853609	20.765316268591132	23.2648089468696	5.625803660213494	15	3602.106112569097	14.374196339786506	16.75722944401208	13.641591197305072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0
77	8.856621901745314	14	3959.589198928805	11.143378098254686	18.18410653928269	19.56652857708462	4.409195217229376	18	4099.472932152384	15.590804782770624	18.82651174352415	17.382056624725287	4.983430890134445	17	4505.5990316676125	15.016569109865555	20.691614381940806	23.258579338998512	6.7555720446567165	15	3639.0801406110972	13.244427955343284	16.712193527490683	13.77102767241858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
78	8.39725111184358	14	3991.980206241575	11.60274888815642	18.100798214584888	19.266897681914973	4.4991748180788065	18	4167.866461852854	24.499174818078806	18.898317605227373	18.520441735560464	2.625780425879398	0	4554.102061312033	17.374219574120602	20.649622042601308	23.152436544761976	10.639906708686322	15	3724.6165468395134	30.639906708686322	16.888493694341264	15.665138119904668	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
79	7.274565704128953	14	4027.505376984215	12.725434295871047	18.033606165600965	17.69630449438771	5.559623102591049	18	4208.179180691453	14.440376897408951	18.84259334637964	18.517252928159674	16.07423478876955	17	4654.809300097348	36.07423478876955	20.84242970192841	23.715395640482107	1.0926266322531362	15	3777.399630824473	18.907373367746864	16.913729690258833	16.38982614721834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
80	7.6770129013308654	14	4061.9070493013332	12.322987098669135	17.963104695638844	17.80629921168856	2.8823761341554643	14	4255.965880650269	17.117623865844536	18.821297426866863	18.784802442197726	5.262418201254565	2	4695.951715952178	14.737581798745435	20.76706120929652	23.1354775179111	1.4929294589635802	15	3829.0652027515334	18.50707054103642	16.93340056495979	16.940183429515415	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
81	2.1079049020443	14	4111.855814783126	17.8920950979557	17.96223872493539	18.05781187369161	9.539619763264	18	4338.430652489381	29.539619763264	18.952008674871706	18.58377493107134	7.435024029531702	2	4731.028940536402	12.564975970468298	20.667035779554713	22.25299818357453	0.6241878299510475	15	3883.1560117262534	19.375812170048953	16.963186072338928	17.17027060071962	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
82	15.366930996010993	14	4210.58849714699	35.36693099601099	18.17193381253871	18.573496381692753	2.1592601033719454	18	4400.291920277961	22.159260103371945	18.99065025834761	19.38296422233646	1.0290966084140862	0	4783.989379171246	18.970903391585914	20.646600449579186	22.808017611144393	2.1178952761767142	15	3933.0768874135933	17.882104723823286	16.974257381392956	17.65973089044824	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
83	19.25300461913504	14	4320.169801708743	39.25300461913504	18.422898941188667	19.36666329965803	3.153227886628539	18	4464.928014794799	23.15322788662854	19.04020475392238	20.242472838933168	2.477490856922266	0	4832.906383862338	17.522509143077734	20.60940888640655	21.078227124541364	1.8422814639988054	7	3983.7671849932635	18.157718536001195	16.9883462046621	18.16975280786916	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
84	18.99741129867391	14	4429.037574917541	38.99741129867391	18.66495202774732	20.304186696417567	18.107762114498385	18	4571.312184031107	38.107762114498385	19.264528958164455	22.624403707721513	1.6550636321174963	0	4893.360103168666	21.655063632117496	20.621710706944324	18.092295059494752	5.252418264241191	15	4024.9375173389235	14.747581735758809	16.961984269733826	18.193617821275204	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
85	7.305403575919282	14	4464.476656601433	12.694596424080718	18.5955292881698	20.319631418358917	0.9692307841652479	18	4624.439748091979	19.030769215834752	19.261810821625737	21.81840781187943	0.08822456709110327	0	4948.94714291887	19.911775432908897	20.61345564561833	18.72675876735131	7.025943376640001	15	4061.1567587458035	12.97405662336	16.915613018031802	17.881024870159166	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
86	3.3875804585037628	14	4510.85299448811	16.612419541496237	18.572734923265507	20.86110063583039	15.038527190173134	18	4722.255636497879	35.038527190173134	19.443152389080304	23.867714663787368	27.679041519604546	19	5082.051133827766	47.679041519604546	20.924554333825068	22.150687436126407	15.21069432270329	10	4159.453280396683	35.21069432270329	17.125901308890096	19.964674668450844	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1
87	6.064048195276415	7	4549.75752660963	13.935951804723585	18.52004420600935	21.14035800647728	14.416994713526933	18	4818.336413406475	34.41699471352693	19.613309688221744	25.750333656863	2.5590554938805994	0	5145.0284970815155	22.5590554938806	20.94312821064388	22.904936074527907	5.641673985812535	15	4199.536940519623	14.358326014187465	17.09445158963211	20.07606447433526	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
88	12.87396528545434	14	4641.53067969819	32.87396528545434	18.68132421813794	23.26747964620707	5.419945859546269	15	4859.039064548575	14.580054140453731	19.556756255100755	24.758421589100493	4.948776599051705	0	5214.6771650872015	24.948776599051705	20.98813549590689	23.662391777021018	5.344376560797615	15	4240.450555954063	14.655623439202385	17.067049026144137	18.477636147386868	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
89	6.815043198538506	14	4678.33868410227	13.184956801461494	18.62025346906376	23.31343189676611	5.299035484291819	18	4900.079257154927	14.700964515708181	19.502803013551947	24.784480350930416	0.09298642052537431	0	5270.250911329901	19.907013579474626	20.97612303016875	22.045669656091526	5.275425238829849	15	4281.556660495663	14.724574761170151	17.041021534311092	18.059356286729194	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
90	5.422842940847758	14	4719.03324755907	14.577157059152242	18.575823838185613	23.53884889281443	4.421897249491103	18	4943.568127333431	15.578102750508897	19.459674439232792	24.63052823939685	6.758023100293732	0	5307.218096841581	13.241976899706268	20.891132413350483	21.89610916618761	15.792984562598207	15	4381.478742399583	35.79298456259821	17.247087062094465	19.787947688885374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
91	14.754573047808961	14	4816.05643065087	34.75457304780896	18.75167980785543	25.22509668779975	11.407666896843466	18	5031.2478640871195	31.407666896843466	19.58954392246769	24.817332952754796	4.052906220660297	0	5351.737066975571	15.947093779339703	20.8373928629808	22.23432094707475	20.3006026936702	15	4493.984591586079	40.3006026936702	17.49766875374203	21.880426741247497	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
92	13.489862494458507	14	4909.548963447901	33.48986249445851	18.910154890507076	25.037389837644504	5.544738287113551	18	5071.602136368928	14.455261712886449	19.534336586880794	24.04693311370625	5.373266019744477	0	5392.570032670451	14.626733980255523	20.770611584671926	21.79990400594171	7.6049164914932526	15	4528.587533047326	12.395083508506747	17.442802245728746	21.33172461971585	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
93	5.4537258995797036	5	4950.157311978241	14.546274100420296	18.86373062678275	22.566716785773032	14.120375902098857	18	5166.854852428954	34.12037590209886	19.689507217893755	25.14364791525328	1.3858096267355222	0	5444.534647462481	18.614190373264478	20.74767093348674	21.909072128960382	7.624914461506869	15	4563.134646842286	12.375085538493131	17.388890365864537	20.75346131996504	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
94	8.690285766638803	14	4981.730264213041	11.309714233361197	18.78421466474673	19.79794707924176	5.4746255949776685	3	5207.404855976308	14.525374405022331	19.635147925126688	22.78540914430567	4.608629092511045	0	5487.502224579222	15.391370907488955	20.691288827949922	21.28270285649753	8.696051343722985	13	4594.691503507726	11.303948656277015	17.32483834786888	20.40909801201686	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
95	3.5492865764895534	14	5027.655172520341	16.450713423510447	18.75990736015052	20.173558779184734	6.990559194973013	3	5243.722878223674	13.009440805026987	19.56613014262565	22.183276303224893	4.158240758218508	0	5531.727135795862	15.841759241781492	20.64077289476067	20.87570123738479	2.2079243286208943	15	4644.361048090326	17.792075671379106	17.329705403322112	20.89089991681877	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
96	7.715665924292537	14	5061.948938481691	12.284334075707463	18.693148872682034	19.740750232605855	4.479698102978626	18	5287.050387686192	15.520301897021374	19.524420573083336	20.23145377390972	3.124547038895763	0	5578.837775312278	16.875452961104237	20.601955163485858	17.79534238153476	0.4930520582304503	15	4698.817944427767	19.50694794176955	17.352151202687548	19.320525278725395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
97	8.697490449676419	14	5093.50177764301	11.302509550323581	18.617734185719193	19.477406007165854	15.960659847238091	18	5387.440563093065	35.96065984723809	19.69213730037063	20.385820287280836	6.543279291988062	0	5616.404453955478	13.456720708011938	20.52904460781776	16.88510890294789	14.977319601351638	17	4796.462961648207	34.97731960135164	17.531999859816775	21.38242463744181	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
98	7.199570585886569	14	5129.236309757411	12.800429414113431	18.558973531460552	17.470052420031763	3.984495075573612	6	5432.150514340422	16.015504924426388	19.654999599603514	20.5293653656781	1.281450358508895	0	5668.660405037974	18.718549641491105	20.510756779875067	16.26208620719183	17.916805294297312	15	4902.314043094787	37.91680529429731	17.737906985417588	23.70854282295131	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
99	8.66979182208191	14	5160.866474254099	11.33020817791809	18.486685877925126	17.28457755767742	5.502758977116656	18	5472.621978862638	14.497241022883344	19.603422013836315	20.508993016395618	14.318526763981858	18	5764.46629225409	34.31852676398186	20.648834479716133	17.703237525642557	6.924890984648359	15	4938.815389095977	13.075109015351641	17.69127900571693	23.543596248369454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0
100	10.132323429201186	14	5244.985877160619	30.132323429201186	18.601989220016968	18.840094194682315	17.064361886850875	18	5576.09332246343	37.064361886850875	19.77630260663844	22.657618930029816	1.4333768753671592	0	5816.29811514369	18.56662312463284	20.628218525705407	18.235702148135214	7.086020495904476	15	4974.866915211576	12.913979504095524	17.64397901065137	21.255695742519187	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
101	10.350622592891703	14	5329.714698565775	30.350622592891703	18.717171900143192	18.39969914919059	6.806297037307823	3	5612.925743234279	13.193702962692177	19.711767316011514	20.836222536614688	8.861089316308059	0	5847.3942408023295	11.138910683691941	20.535186095881745	17.75488383857044	6.844583643104002	15	5011.592452541245	13.155416356895998	17.599973494438082	18.541177108841765	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
102	15.177344788218512	14	5427.918119432885	35.17734478821851	18.876979403910916	18.568447378566592	0.6868796196692522	18	5666.84153762937	19.313120380330748	19.70789695741267	21.322008403359117	6.92033916942424	0	5883.908293954353	13.07966083057576	20.462802355441884	17.60017652360246	6.891232685289076	15	5048.187761294813	13.108767314710924	17.556369550945586	18.612545489462185	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
103	1.0821011915904428	14	5480.730586939695	18.917898808409557	18.8773728597234	19.005609849365516	0.15146380699964013	18	5722.2520345014955	19.84853619300036	19.70924925775486	19.894824432449273	8.45488146894567	0	5916.1384165202135	11.54511853105433	20.377055395592002	16.893269339381444	6.980670507199999	15	5084.533389462213	13.0193294928	17.51274416577111	18.676969884892873	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
104	1.6906548668644739	14	5531.844175436365	18.309345133135526	18.871963071851138	19.70557293934295	16.6809097231231	18	5824.652907478548	36.6809097231231	19.870884119329794	22.110377964259346	5.068363098304957	0	5957.822569537446	14.931636901695043	20.3251942670787	16.847295938802056	2.6415512707648965	15	5132.9923921646605	17.358448729235104	17.511274685423146	19.282419892188678	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
105	4.901824348497193	14	5601.361768409253	24.901824348497193	18.92884855559308	20.550684031841623	0.5955178965164194	12	5878.823753350773	19.40448210348358	19.866484100312377	22.749882094105008	0.09727719851558092	0	6013.927468383302	20.09727719851558	20.32304410605452	17.272847734475462	6.869397090320717	15	5169.648658620848	13.130602909679283	17.469947593199148	18.816272616018697	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
106	19.033038932130154	14	5710.329002094783	39.033038932130154	19.116738185280344	23.225554517483893	6.360908171245374	12	5916.899551372712	13.639091828754626	19.808284172540812	22.561761087278335	5.993116081246807	0	6086.491584110116	25.993116081246807	20.376035432925473	18.18461404648972	4.512012370791162	15	5212.8859574190565	15.487987629208838	17.45142460288148	18.41437658476263	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
107	13.00143683015881	14	5802.458013245643	33.00143683015881	19.24530020976996	25.395447245467416	6.6487848535129555	12	5954.171693656655	13.351215146487045	19.748496496373647	20.300816617203225	0.4854064507445983	0	6143.680010451778	20.4854064507446	20.37704812753491	18.887482620762984	1.2714296446005982	15	5265.169882994546	18.728570355399402	17.463250026515908	16.7895016601674	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
108	8.565320564465672	14	5834.379826669843	11.434679435534328	19.173643138446696	25.258872247609506	6.89285156854042	12	5990.762483027814	13.10714843145958	19.68756669761297	20.009980967906547	4.193608624204421	0	6187.806186375874	15.80639137579558	20.335115496785008	18.596266794193433	1.3314588620642382	15	5324.720205651142	21.33145886206424	17.498738180970477	15.130967016944094	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
109	8.3502798205803	14	5866.901962170723	11.6497201794197	19.105243838819177	25.290823447759667	0.8326109681850795	12	6044.271444074963	19.16738903181492	19.682837809742075	20.476995768799704	14.073030297090867	17	6282.926729288586	34.07303029709087	20.460005631333242	18.571717147504337	20.692390519266866	15	5438.319795850763	40.692390519266866	17.709589565864082	17.892695167335617	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0
110	9.927597424911994	14	5950.449838315269	29.927597424911994	19.20274251977497	25.270350847330747	1.2452035491200029	12	6096.628584167003	18.754796450879997	19.674477076779354	18.646039225202617	0.09470447423045059	0	6338.4956792980265	19.90529552576955	20.45500824299483	18.705584387618007	6.950409588567162	15	5474.749902416012	13.049590411432838	17.667607591499834	17.906256258069348	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
111	7.734309529713432	14	5984.691557544818	12.265690470286568	19.140804555047396	23.46185763507023	4.453446731146508	12	6140.02937870922	15.546553268853492	19.63762061420859	18.88132425581875	7.407611466975526	0	6373.649430619386	12.592388533024474	20.384806281298665	18.85093217255126	5.891342710613493	15	5514.136570682216	14.108657289386507	17.63583124951668	18.0015803513184	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
112	8.853262392590448	14	6015.809533365504	11.146737607409552	19.070060599758566	21.058796916989337	6.866500170898867	12	6176.693732398793	13.133499829101133	19.58006202318994	18.263362200695788	5.613302316845134	0	6413.81229498486	14.386697683154866	20.331725674235447	18.98163585780917	1.346283720221134	15	5566.211528629932	18.653716279778866	17.644839081642893	18.556075247825195	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
113	8.680002333123342	14	6047.411193518868	11.319997666876658	19.002077591575393	20.299006802836047	9.035950481839762	15	6257.752427493929	29.035950481839762	19.663008413178098	19.182103629579725	4.1671333945494915	13	6458.012380925076	15.832866605450509	20.292261998193474	19.410410665248786	2.2602811743283553	15	5628.354813574932	22.260281174328355	17.685325415789258	19.48017041597803	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
114	8.601923696947104	14	6079.230823198223	11.398076303052896	18.93595584124041	19.607879919827788	4.933819053191048	15	6299.812182637103	15.066180946808952	19.62303600042706	17.020630751948307	4.833610339477017	0	6500.351885394036	15.166389660522983	20.247689195257205	19.43388594113158	2.7037388818994685	15	5676.640209196296	17.29626111810053	17.68194224798327	19.47395165486457	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
115	8.539924163438805	14	6111.223534908623	11.460075836561195	18.871508599820764	18.263705068634188	0.9220838792358208	15	6353.071365140903	19.07791612076418	19.61833669111962	16.98797415367637	5.2795313783861495	0	6541.446526962708	14.72046862161385	20.20004074203614	18.89620508344141	2.9208123297962985	15	5724.319608108948	17.0791876702037	17.676746087829997	19.868810130917016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
116	4.5360215659290795	14	6154.393808037071	15.46397843407092	18.842384410369913	15.906799018828263	4.528055867223882	15	6396.263875844903	15.471944132776118	19.582897438484206	17.171259384078517	6.569733833743282	0	6578.939353343508	13.430266166256718	20.142179420875635	17.6399200919424	5.417625247977075	15	5765.028737625013	14.582374752022925	17.650298469575237	19.77824884319842	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
117	14.903840868374921	14	6251.8336971279505	34.90384086837492	18.97849844814962	16.097039422649875	5.6059802893731305	15	6436.447180870403	14.39401971062687	19.538923898417618	17.275539840492502	6.519254783185195	0	6616.573100407116	13.480745216814805	20.08572658863783	16.939453968549422	2.7229368696799945	15	5813.260538863822	17.277063130320006	17.647135458225616	19.633098120690484	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
118	17.146120176852065	14	6355.533282621663	37.146120176852065	19.13116753830678	18.668183496781648	5.807446649823881	15	6476.068058972978	14.19255335017612	19.49399641481895	17.384080332364157	5.402570485186866	0	6657.324257802636	14.597429514813134	20.03960644516031	16.818557782451172	0.24750453363199654	15	5868.4029220407665	19.752495466368003	17.664827559134377	19.475201781120862	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
119	14.325020993776711	14	6451.357299562623	34.32502099377671	19.25778298376903	20.93571357821735	10.309135822000005	18	6560.681063142728	30.309135822000005	19.584122576545457	18.498255011382664	5.808588440805259	0	6696.941948405388	14.19141155919474	19.990871487777266	14.830395908661561	11.941266222399996	15	5957.572290244966	31.941266222399996	17.78379788132826	18.600089351434175	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
120	32.90184160015583	14	6599.041607363058	52.90184160015583	19.53583305497884	23.233137995741732	44.025757894814944	15	6739.419637265753	64.02575789481494	19.951408818845206	23.025351155776157	6.545703412472358	0	6734.501859712236	13.454296587527642	19.93685020760991	14.185296014837371	6.199447174999996	15	5996.0988335480915	13.800552825000004	17.750878500697446	18.67518559279089	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
